date,id,id_attraction,visitor_count,ec_value,cycle_attraction_max,duty_cycle_max,capacite salle,capacite file d'attente,capacite pre-salle,is_weekend,is_open,type_frequentation,temperature,humidite,rayonnement_solaire,temp_moy,humidite_moy,hour,min,day,month,year,week
2025-01-31 01:00:00,722,H03,0,6.286363636364034,6.0,0.4,84,750,252,0,0,BF,1.45,92.05353,0.0,3.0166667,86.9862,1,0,31,1,2025,5
2025-01-31 02:00:00,723,H03,0,3.970000000000073,6.0,0.4,84,750,252,0,0,BF,1.15,93.37821,0.0,3.0166667,86.9862,2,0,31,1,2025,5
2025-01-31 03:00:00,724,H03,0,3.770909090908555,6.0,0.4,84,750,252,0,0,BF,0.8,94.039856,0.0,3.0166667,86.9862,3,0,31,1,2025,5
2025-01-31 04:00:00,725,H03,0,3.769090909091591,6.0,0.4,84,750,252,0,0,BF,-0.25,95.02645,0.0,3.0166667,86.9862,4,0,31,1,2025,5
2025-01-31 05:00:00,726,H03,0,3.719999999999345,6.0,0.4,84,750,252,0,0,BF,-0.8,95.35373,0.0,3.0166667,86.9862,5,0,31,1,2025,5
2025-01-31 06:00:00,727,H03,0,3.700000000000363,6.0,0.4,84,750,252,0,0,BF,-1.15,96.044624,0.0,3.0166667,86.9862,6,0,31,1,2025,5
2025-01-31 07:00:00,728,H03,0,3.700000000000728,6.0,0.4,84,750,252,0,0,BF,-1.35,96.39251,0.0,3.0166667,86.9862,7,0,31,1,2025,5
2025-01-31 08:00:00,729,H03,0,3.2999999999992724,6.0,0.4,84,750,252,0,0,BF,-1.95,97.81066,0.0,3.0166667,86.9862,8,0,31,1,2025,5
2025-01-31 09:00:00,730,H03,0,3.2200000000008004,6.0,0.4,84,750,252,0,0,BF,-1.6,97.09871,12.0,3.0166667,86.9862,9,0,31,1,2025,5
2025-01-31 10:00:00,731,H03,0,2.419999999999709,6.0,0.4,84,750,252,0,0,BF,1.15,93.37821,119.0,3.0166667,86.9862,10,0,31,1,2025,5
2025-01-31 11:00:00,732,H03,0,2.219999999998981,6.0,0.4,84,750,252,0,0,BF,3.95,85.26186,257.0,3.0166667,86.9862,11,0,31,1,2025,5
2025-01-31 12:00:00,733,H03,0,0.9600000000013096,6.0,0.4,84,750,252,0,0,BF,5.4,77.884445,210.0,3.0166667,86.9862,12,0,31,1,2025,5
2025-01-31 13:00:00,734,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,6.75,67.97092,311.0,3.0166667,86.9862,13,0,31,1,2025,5
2025-01-31 14:00:00,735,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,7.25,66.154785,177.0,3.0166667,86.9862,14,0,31,1,2025,5
2025-01-31 15:00:00,736,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,7.75,63.478493,170.0,3.0166667,86.9862,15,0,31,1,2025,5
2025-01-31 16:00:00,737,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,7.3,68.08749,91.0,3.0166667,86.9862,16,0,31,1,2025,5
2025-01-31 17:00:00,738,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,7.25,69.30322,56.0,3.0166667,86.9862,17,0,31,1,2025,5
2025-01-31 18:00:00,739,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,6.4,76.39829,7.0,3.0166667,86.9862,18,0,31,1,2025,5
2025-01-31 19:00:00,740,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,5.0,90.98206,0.0,3.0166667,86.9862,19,0,31,1,2025,5
2025-01-31 20:00:00,741,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,4.35,95.20546,0.0,3.0166667,86.9862,20,0,31,1,2025,5
2025-01-31 21:00:00,742,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,4.25,95.87443,0.0,3.0166667,86.9862,21,0,31,1,2025,5
2025-01-31 22:00:00,743,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,3.65,95.854744,0.0,3.0166667,86.9862,22,0,31,1,2025,5
2025-01-31 23:00:00,744,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,3.3,94.49198,0.0,3.0166667,86.9862,23,0,31,1,2025,5
2025-02-01 00:00:00,745,H03,0,0.0,6.0,0.4,84,750,252,1,0,BF,3.1,94.48327,0.0,3.3854167,86.69492,0,0,1,2,2025,5
2025-02-01 01:00:00,746,H03,0,2.25,6.0,0.4,84,750,252,1,0,BF,3.0,94.81589,0.0,3.3854167,86.69492,1,0,1,2,2025,5
2025-02-01 02:00:00,747,H03,0,15.799999999998544,6.0,0.4,84,750,252,1,0,BF,3.75,94.84657,0.0,3.3854167,86.69492,2,0,1,2,2025,5
2025-02-01 03:00:00,748,H03,0,3.422727272727471,6.0,0.4,84,750,252,1,0,BF,3.65,93.83974,0.0,3.3854167,86.69492,3,0,1,2,2025,5
2025-02-01 04:00:00,749,H03,0,3.8072727272735474,6.0,0.4,84,750,252,1,0,BF,3.55,92.840744,0.0,3.3854167,86.69492,4,0,1,2,2025,5
2025-02-01 05:00:00,750,H03,0,3.399999999999636,6.0,0.4,84,750,252,1,0,BF,3.35,92.49973,0.0,3.3854167,86.69492,5,0,1,2,2025,5
2025-02-01 06:00:00,751,H03,0,3.680000000000655,6.0,0.4,84,750,252,1,0,BF,3.2,91.8337,0.0,3.3854167,86.69492,6,0,1,2,2025,5
2025-02-01 07:00:00,752,H03,0,3.819999999999345,6.0,0.4,84,750,252,1,0,BF,2.5,94.79529,0.0,3.3854167,86.69492,7,0,1,2,2025,5
2025-02-01 08:00:00,753,H03,0,3.6200000000004366,6.0,0.4,84,750,252,1,0,BF,1.9,96.83242,0.0,3.3854167,86.69492,8,0,1,2,2025,5
2025-02-01 09:00:00,754,H03,0,3.6799999999992,6.0,0.4,84,750,252,1,0,BF,1.65,96.13295,11.0,3.3854167,86.69492,9,0,1,2,2025,5
2025-02-01 10:00:00,755,H03,0,3.620000000000073,6.0,0.4,84,750,252,1,0,BF,2.85,90.182175,120.0,3.3854167,86.69492,10,0,1,2,2025,5
2025-02-01 11:00:00,756,H03,0,3.0400000000001457,6.0,0.4,84,750,252,1,0,BF,4.2,84.07974,255.0,3.3854167,86.69492,11,0,1,2,2025,5
2025-02-01 12:00:00,757,H03,0,0.2600000000005821,6.0,0.4,84,750,252,1,0,BF,5.5,77.34601,365.0,3.3854167,86.69492,12,0,1,2,2025,5
2025-02-01 13:00:00,758,H03,0,0.0,6.0,0.4,84,750,252,1,0,BF,6.55,70.40953,428.0,3.3854167,86.69492,13,0,1,2,2025,5
2025-02-01 14:00:00,759,H03,0,0.0,6.0,0.4,84,750,252,1,0,BF,6.2,70.33943,369.0,3.3854167,86.69492,14,0,1,2,2025,5
2025-02-01 15:00:00,760,H03,0,0.0,6.0,0.4,84,750,252,1,0,BF,6.4,67.89643,359.0,3.3854167,86.69492,15,0,1,2,2025,5
2025-02-01 16:00:00,761,H03,0,0.0,6.0,0.4,84,750,252,1,0,BF,6.2,69.33565,303.0,3.3854167,86.69492,16,0,1,2,2025,5
2025-02-01 17:00:00,762,H03,0,0.0,6.0,0.4,84,750,252,1,0,BF,5.5,72.252625,172.0,3.3854167,86.69492,17,0,1,2,2025,5
2025-02-01 18:00:00,763,H03,0,2.080000000000291,6.0,0.4,84,750,252,1,0,BF,3.65,81.63167,44.0,3.3854167,86.69492,18,0,1,2,2025,5
2025-02-01 19:00:00,764,H03,0,13.599999999998907,6.0,0.4,84,750,252,1,0,BF,2.4,87.58607,0.0,3.3854167,86.69492,19,0,1,2,2025,5
2025-02-01 20:00:00,765,H03,0,4.060000000000582,6.0,0.4,84,750,252,1,0,BF,1.45,90.07488,0.0,3.3854167,86.69492,20,0,1,2,2025,5
2025-02-01 21:00:00,766,H03,0,99.05999999999986,6.0,0.4,84,750,252,1,0,BF,0.6,90.999695,0.0,3.3854167,86.69492,21,0,1,2,2025,5
2025-02-01 22:00:00,767,H03,0,150.2,6.0,0.4,84,750,252,1,0,BF,0.25,92.31454,0.0,3.3854167,86.69492,22,0,1,2,2025,5
2025-02-01 23:00:00,768,H03,0,131.60000000000073,6.0,0.4,84,750,252,1,0,BF,-0.15,93.30943,0.0,3.3854167,86.69492,23,0,1,2,2025,5
2025-02-02 00:00:00,769,H03,0,4.336363636363206,6.0,0.4,84,750,252,1,0,BF,-0.55,93.631096,0.0,1.9979167,86.766426,0,0,2,2,2025,5
2025-02-02 01:00:00,770,H03,0,3.703636363635484,6.0,0.4,84,750,252,1,0,BF,-1.0,93.95347,0.0,1.9979167,86.766426,1,0,2,2,2025,5
2025-02-02 02:00:00,771,H03,0,3.5,6.0,0.4,84,750,252,1,0,BF,-1.05,94.29766,0.0,1.9979167,86.766426,2,0,2,2,2025,5
2025-02-02 03:00:00,772,H03,0,3.469090909090764,6.0,0.4,84,750,252,1,0,BF,-1.3,94.63461,0.0,1.9979167,86.766426,3,0,2,2,2025,5
2025-02-02 04:00:00,773,H03,0,3.290909090910182,6.0,0.4,84,750,252,1,0,BF,-1.7,94.96795,0.0,1.9979167,86.766426,4,0,2,2,2025,5
2025-02-02 05:00:00,774,H03,0,3.0,6.0,0.4,84,750,252,1,0,BF,-2.0,95.30839,0.0,1.9979167,86.766426,5,0,2,2,2025,5
2025-02-02 06:00:00,775,H03,0,3.2999999999992724,6.0,0.4,84,750,252,1,0,BF,-2.2,95.65516,0.0,1.9979167,86.766426,6,0,2,2,2025,5
2025-02-02 07:00:00,776,H03,0,4.280000000001018,6.0,0.4,84,750,252,1,0,BF,-2.3,95.65162,0.0,1.9979167,86.766426,7,0,2,2,2025,5
2025-02-02 08:00:00,777,H03,0,127.99999999999892,6.0,0.4,84,750,252,1,0,BF,-2.6,95.64099,0.0,1.9979167,86.766426,8,0,2,2,2025,5
2025-02-02 09:00:00,778,H03,0,156.07999999999993,6.0,0.4,84,750,252,1,0,BF,-1.75,96.0253,14.0,1.9979167,86.766426,9,0,2,2,2025,5
2025-02-02 10:00:00,779,H03,0,151.06000000000094,6.0,0.4,84,750,252,1,0,BF,0.65,92.33882,127.0,1.9979167,86.766426,10,0,2,2,2025,5
2025-02-02 11:00:00,780,H03,0,146.07999999999993,6.0,0.4,84,750,252,1,0,BF,3.2,85.79345,265.0,1.9979167,86.766426,11,0,2,2,2025,5
2025-02-02 12:00:00,781,H03,0,140.57999999999956,6.0,0.4,84,750,252,1,0,BF,5.45,79.29372,373.0,1.9979167,86.766426,12,0,2,2,2025,5
2025-02-02 13:00:00,782,H03,0,41.660000000000224,6.0,0.4,84,750,252,1,0,BF,7.25,72.58365,435.0,1.9979167,86.766426,13,0,2,2,2025,5
2025-02-02 14:00:00,783,H03,0,2.960000000000218,6.0,0.4,84,750,252,1,0,BF,8.0,68.47781,445.0,1.9979167,86.766426,14,0,2,2,2025,5
2025-02-02 15:00:00,784,H03,0,2.7999999999992724,6.0,0.4,84,750,252,1,0,BF,8.6,65.981544,402.0,1.9979167,86.766426,15,0,2,2,2025,5
2025-02-02 16:00:00,785,H03,0,3.100000000000364,6.0,0.4,84,750,252,1,0,BF,8.5,65.959465,310.0,1.9979167,86.766426,16,0,2,2,2025,5
2025-02-02 17:00:00,786,H03,0,3.379999999999564,6.0,0.4,84,750,252,1,0,BF,7.6,75.26019,182.0,1.9979167,86.766426,17,0,2,2,2025,5
2025-02-02 18:00:00,787,H03,0,3.9800000000002913,6.0,0.4,84,750,252,1,0,BF,4.5,82.62744,48.0,1.9979167,86.766426,18,0,2,2,2025,5
2025-02-02 19:00:00,788,H03,0,3.8200000000008,6.0,0.4,84,750,252,1,0,BF,3.2,85.79345,0.0,1.9979167,86.766426,19,0,2,2,2025,5
2025-02-02 20:00:00,789,H03,0,3.979999999999928,6.0,0.4,84,750,252,1,0,BF,2.4,88.2204,0.0,1.9979167,86.766426,20,0,2,2,2025,5
2025-02-02 21:00:00,790,H03,0,4.379999999999563,6.0,0.4,84,750,252,1,0,BF,2.0,89.46874,0.0,1.9979167,86.766426,21,0,2,2,2025,5
2025-02-02 22:00:00,791,H03,0,3.9399999999997815,6.0,0.4,84,750,252,1,0,BF,1.85,89.456505,0.0,1.9979167,86.766426,22,0,2,2,2025,5
2025-02-02 23:00:00,792,H03,0,3.4199999999993453,6.0,0.4,84,750,252,1,0,BF,1.2,91.37284,0.0,1.9979167,86.766426,23,0,2,2,2025,5
2025-02-03 00:00:00,793,H03,0,3.245454545455604,6.0,0.4,84,750,252,0,0,BF,0.05,94.69252,0.0,0.82916665,93.20212,0,0,3,2,2025,6
2025-02-03 01:00:00,794,H03,0,102.51454545454573,6.0,0.4,84,750,252,0,0,BF,-0.65,95.709404,0.0,0.82916665,93.20212,1,0,3,2,2025,6
2025-02-03 02:00:00,795,H03,0,155.3999999999995,6.0,0.4,84,750,252,0,0,BF,-0.8,97.11758,0.0,0.82916665,93.20212,2,0,3,2,2025,6
2025-02-03 03:00:00,796,H03,0,153.88545454545445,6.0,0.4,84,750,252,0,0,BF,-1.1,96.7546,0.0,0.82916665,93.20212,3,0,3,2,2025,6
2025-02-03 04:00:00,797,H03,0,153.15454545454588,6.0,0.4,84,750,252,0,0,BF,-1.25,98.183044,0.0,0.82916665,93.20212,4,0,3,2,2025,6
2025-02-03 05:00:00,798,H03,0,152.12000000000006,6.0,0.4,84,750,252,0,0,BF,-1.4,99.26877,0.0,0.82916665,93.20212,5,0,3,2,2025,6
2025-02-03 06:00:00,799,H03,0,150.85999999999987,6.0,0.4,84,750,252,0,0,BF,-1.4,98.90493,0.0,0.82916665,93.20212,6,0,3,2,2025,6
2025-02-03 07:00:00,800,H03,0,149.26000000000022,6.0,0.4,84,750,252,0,0,BF,-0.9,99.6353,0.0,0.82916665,93.20212,7,0,3,2,2025,6
2025-02-03 08:00:00,801,H03,0,100.9799999999992,6.0,0.4,84,750,252,0,0,BF,-0.8,98.549446,0.0,0.82916665,93.20212,8,0,3,2,2025,6
2025-02-03 09:00:00,802,H03,0,183.49999999999963,6.0,0.4,84,750,252,0,0,BF,-0.6,96.76776,9.0,0.82916665,93.20212,9,0,3,2,2025,6
2025-02-03 10:00:00,803,H03,0,181.9600000000013,6.0,0.4,84,750,252,0,0,BF,0.6,96.79904,80.0,0.82916665,93.20212,10,0,3,2,2025,6
2025-02-03 11:00:00,804,H03,0,181.0799999999988,6.0,0.4,84,750,252,0,0,BF,1.85,97.52754,175.0,0.82916665,93.20212,11,0,3,2,2025,6
2025-02-03 12:00:00,805,H03,0,179.5399999999998,6.0,0.4,84,750,252,0,0,BF,3.25,91.18406,248.0,0.82916665,93.20212,12,0,3,2,2025,6
2025-02-03 13:00:00,806,H03,0,178.54000000000013,6.0,0.4,84,750,252,0,0,BF,5.25,86.31539,321.0,0.82916665,93.20212,13,0,3,2,2025,6
2025-02-03 14:00:00,807,H03,0,177.84000000000088,6.0,0.4,84,750,252,0,0,BF,4.7,82.35867,317.0,0.82916665,93.20212,14,0,3,2,2025,6
2025-02-03 15:00:00,808,H03,0,174.01999999999936,6.0,0.4,84,750,252,0,0,BF,5.5,78.17864,329.0,0.82916665,93.20212,15,0,3,2,2025,6
2025-02-03 16:00:00,809,H03,0,169.7400000000005,6.0,0.4,84,750,252,0,0,BF,5.75,76.28992,289.0,0.82916665,93.20212,16,0,3,2,2025,6
2025-02-03 17:00:00,810,H03,0,169.06000000000023,6.0,0.4,84,750,252,0,0,BF,4.4,83.50507,180.0,0.82916665,93.20212,17,0,3,2,2025,6
2025-02-03 18:00:00,811,H03,0,170.0799999999992,6.0,0.4,84,750,252,0,0,BF,1.5,89.427864,51.0,0.82916665,93.20212,18,0,3,2,2025,6
2025-02-03 19:00:00,812,H03,0,170.50000000000108,6.0,0.4,84,750,252,0,0,BF,0.3,92.99367,0.0,0.82916665,93.20212,19,0,3,2,2025,6
2025-02-03 20:00:00,813,H03,0,171.9399999999987,6.0,0.4,84,750,252,0,0,BF,-0.45,95.36681,0.0,0.82916665,93.20212,20,0,3,2,2025,6
2025-02-03 21:00:00,814,H03,0,171.90000000000109,6.0,0.4,84,750,252,0,0,BF,-0.9,96.75988,0.0,0.82916665,93.20212,21,0,3,2,2025,6
2025-02-03 22:00:00,815,H03,0,170.35999999999947,6.0,0.4,84,750,252,0,0,BF,-1.3,97.105804,0.0,0.82916665,93.20212,22,0,3,2,2025,6
2025-02-03 23:00:00,816,H03,0,147.4200000000008,6.0,0.4,84,750,252,0,0,BF,-1.7,97.455154,0.0,0.82916665,93.20212,23,0,3,2,2025,6
2025-02-04 00:00:00,817,H03,0,3.063636363634941,6.0,0.4,84,750,252,0,0,BF,-1.6,96.38516,0.0,1.4875001,86.660645,0,0,4,2,2025,6
2025-02-04 01:00:00,818,H03,0,2.2063636363644035,6.0,0.4,84,750,252,0,0,BF,-1.6,96.38516,0.0,1.4875001,86.660645,1,0,4,2,2025,6
2025-02-04 02:00:00,819,H03,0,2.489999999999964,6.0,0.4,84,750,252,0,0,BF,-0.65,99.27326,0.0,1.4875001,86.660645,2,0,4,2,2025,6
2025-02-04 03:00:00,820,H03,0,2.449090909090873,6.0,0.4,84,750,252,0,0,BF,-0.6,99.27357,0.0,1.4875001,86.660645,3,0,4,2,2025,6
2025-02-04 04:00:00,821,H03,0,2.7109090909095275,6.0,0.4,84,750,252,0,0,BF,-0.65,99.63605,0.0,1.4875001,86.660645,4,0,4,2,2025,6
2025-02-04 05:00:00,822,H03,0,2.5999999999989085,6.0,0.4,84,750,252,0,0,BF,-0.85,99.63545,0.0,1.4875001,86.660645,5,0,4,2,2025,6
2025-02-04 06:00:00,823,H03,0,2.9000000000010915,6.0,0.4,84,750,252,0,0,BF,-1.0,99.634995,0.0,1.4875001,86.660645,6,0,4,2,2025,6
2025-02-04 07:00:00,824,H03,0,2.799999999999636,6.0,0.4,84,750,252,0,0,BF,-1.5,99.63349,0.0,1.4875001,86.660645,7,0,4,2,2025,6
2025-02-04 08:00:00,825,H03,0,19.88000000000029,6.0,0.4,84,750,252,0,0,BF,-1.8,98.537476,0.0,1.4875001,86.660645,8,0,4,2,2025,6
2025-02-04 09:00:00,826,H03,0,182.2199999999997,6.0,0.4,84,750,252,0,0,BF,-1.7,97.09634,11.0,1.4875001,86.660645,9,0,4,2,2025,6
2025-02-04 10:00:00,827,H03,0,182.5799999999992,6.0,0.4,84,750,252,0,0,BF,-0.8,95.7042,76.0,1.4875001,86.660645,10,0,4,2,2025,6
2025-02-04 11:00:00,828,H03,0,137.94000000000014,6.0,0.4,84,750,252,0,0,BF,0.8,93.3598,187.0,1.4875001,86.660645,11,0,4,2,2025,6
2025-02-04 12:00:00,829,H03,0,128.1400000000005,6.0,0.4,84,750,252,0,0,BF,3.55,90.5573,313.0,1.4875001,86.660645,12,0,4,2,2025,6
2025-02-04 13:00:00,830,H03,0,130.67000000000044,6.0,0.4,84,750,252,0,0,BF,6.15,81.67617,422.0,1.4875001,86.660645,13,0,4,2,2025,6
2025-02-04 14:00:00,831,H03,0,121.60999999999986,6.0,0.4,84,750,252,0,0,BF,7.65,64.14221,455.0,1.4875001,86.660645,14,0,4,2,2025,6
2025-02-04 15:00:00,832,H03,0,125.4199999999997,6.0,0.4,84,750,252,0,0,BF,9.0,56.060036,419.0,1.4875001,86.660645,15,0,4,2,2025,6
2025-02-04 16:00:00,833,H03,0,137.97000000000045,6.0,0.4,84,750,252,0,0,BF,9.05,55.46981,327.0,1.4875001,86.660645,16,0,4,2,2025,6
2025-02-04 17:00:00,834,H03,0,157.5499999999982,6.0,0.4,84,750,252,0,0,BF,6.9,64.20028,197.0,1.4875001,86.660645,17,0,4,2,2025,6
2025-02-04 18:00:00,835,H03,0,159.18000000000174,6.0,0.4,84,750,252,0,0,BF,3.8,72.982635,57.0,1.4875001,86.660645,18,0,4,2,2025,6
2025-02-04 19:00:00,836,H03,0,163.47999999999882,6.0,0.4,84,750,252,0,0,BF,1.85,79.32681,0.0,1.4875001,86.660645,19,0,4,2,2025,6
2025-02-04 20:00:00,837,H03,0,146.30000000000146,6.0,0.4,84,750,252,0,0,BF,0.6,83.03069,0.0,1.4875001,86.660645,20,0,4,2,2025,6
2025-02-04 21:00:00,838,H03,0,155.61999999999824,6.0,0.4,84,750,252,0,0,BF,0.05,84.196884,0.0,1.4875001,86.660645,21,0,4,2,2025,6
2025-02-04 22:00:00,839,H03,0,144.0400000000016,6.0,0.4,84,750,252,0,0,BF,-0.5,86.023476,0.0,1.4875001,86.660645,22,0,4,2,2025,6
2025-02-04 23:00:00,840,H03,0,125.88000000000102,6.0,0.4,84,750,252,0,0,BF,-0.45,87.634254,0.0,1.4875001,86.660645,23,0,4,2,2025,6
2025-02-05 00:00:00,841,H03,0,3.8499999999978174,6.0,0.4,84,750,252,0,0,BF,0.0,89.63235,0.0,3.6041667,90.04855,0,0,5,2,2025,6
2025-02-05 01:00:00,842,H03,0,3.200000000000728,6.0,0.4,84,750,252,0,0,BF,0.3,91.64585,0.0,3.6041667,90.04855,1,0,5,2,2025,6
2025-02-05 02:00:00,843,H03,0,3.5899999999986907,6.0,0.4,84,750,252,0,0,BF,-0.65,94.315956,0.0,3.6041667,90.04855,2,0,5,2,2025,6
2025-02-05 03:00:00,844,H03,0,3.060000000002037,6.0,0.4,84,750,252,0,0,BF,-0.85,95.35185,0.0,3.6041667,90.04855,3,0,5,2,2025,6
2025-02-05 04:00:00,845,H03,0,3.0,6.0,0.4,84,750,252,0,0,BF,-1.55,97.81783,0.0,3.6041667,90.04855,4,0,5,2,2025,6
2025-02-05 05:00:00,846,H03,0,4.160000000000582,6.0,0.4,84,750,252,0,0,BF,-2.45,97.43946,0.0,3.6041667,90.04855,5,0,5,2,2025,6
2025-02-05 06:00:00,847,H03,0,3.9199999999982538,6.0,0.4,84,750,252,0,0,BF,-2.1,100.0,0.0,3.6041667,90.04855,6,0,5,2,2025,6
2025-02-05 07:00:00,848,H03,0,3.720000000000436,6.0,0.4,84,750,252,0,0,BF,-1.85,97.81246,0.0,3.6041667,90.04855,7,0,5,2,2025,6
2025-02-05 08:00:00,849,H03,0,3.079999999998836,6.0,0.4,84,750,252,0,0,BF,-1.9,97.09159,0.0,3.6041667,90.04855,8,0,5,2,2025,6
2025-02-05 09:00:00,850,H03,0,3.5,6.0,0.4,84,750,252,0,0,BF,-1.1,98.18528,10.0,3.6041667,90.04855,9,0,5,2,2025,6
2025-02-05 10:00:00,851,H03,0,166.00000000000145,6.0,0.4,84,750,252,0,0,BF,0.85,94.38377,50.0,3.6041667,90.04855,10,0,5,2,2025,6
2025-02-05 11:00:00,852,H03,0,174.54000000000013,6.0,0.4,84,750,252,0,0,BF,3.25,88.29689,114.0,3.6041667,90.04855,11,0,5,2,2025,6
2025-02-05 12:00:00,853,H03,0,157.47999999999956,6.0,0.4,84,750,252,0,0,BF,5.25,82.72313,185.0,3.6041667,90.04855,12,0,5,2,2025,6
2025-02-05 13:00:00,854,H03,0,144.20000000000147,6.0,0.4,84,750,252,0,0,BF,7.9,75.842865,373.0,3.6041667,90.04855,13,0,5,2,2025,6
2025-02-05 14:00:00,855,H03,0,137.11999999999824,6.0,0.4,84,750,252,0,0,BF,10.2,74.66352,438.0,3.6041667,90.04855,14,0,5,2,2025,6
2025-02-05 15:00:00,856,H03,0,132.02000000000118,6.0,0.4,84,750,252,0,0,BF,10.75,73.22942,395.0,3.6041667,90.04855,15,0,5,2,2025,6
2025-02-05 16:00:00,857,H03,0,130.85999999999913,6.0,0.4,84,750,252,0,0,BF,10.5,74.201935,292.0,3.6041667,90.04855,16,0,5,2,2025,6
2025-02-05 17:00:00,858,H03,0,132.63999999999942,6.0,0.4,84,750,252,0,0,BF,9.65,79.357864,183.0,3.6041667,90.04855,17,0,5,2,2025,6
2025-02-05 18:00:00,859,H03,0,127.94000000000014,6.0,0.4,84,750,252,0,0,BF,7.4,90.20707,52.0,3.6041667,90.04855,18,0,5,2,2025,6
2025-02-05 19:00:00,860,H03,0,113.60000000000072,6.0,0.4,84,750,252,0,0,BF,7.0,93.03035,0.0,3.6041667,90.04855,19,0,5,2,2025,6
2025-02-05 20:00:00,861,H03,0,102.61999999999898,6.0,0.4,84,750,252,0,0,BF,7.0,93.03035,0.0,3.6041667,90.04855,20,0,5,2,2025,6
2025-02-05 21:00:00,862,H03,0,98.54000000000012,6.0,0.4,84,750,252,0,0,BF,6.75,92.695366,0.0,3.6041667,90.04855,21,0,5,2,2025,6
2025-02-05 22:00:00,863,H03,0,98.5,6.0,0.4,84,750,252,0,0,BF,6.1,94.94098,0.0,3.6041667,90.04855,22,0,5,2,2025,6
2025-02-05 23:00:00,864,H03,0,85.96000000000058,6.0,0.4,84,750,252,0,0,BF,6.05,95.26921,0.0,3.6041667,90.04855,23,0,5,2,2025,6
2025-02-06 00:00:00,865,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,5.9,94.2749,0.0,4.366667,85.63502,0,0,6,2,2025,6
2025-02-06 01:00:00,866,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,5.45,94.254715,0.0,4.366667,85.63502,1,0,6,2,2025,6
2025-02-06 02:00:00,867,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,5.9,98.28509,0.0,4.366667,85.63502,2,0,6,2,2025,6
2025-02-06 03:00:00,868,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,5.6,96.58812,0.0,4.366667,85.63502,3,0,6,2,2025,6
2025-02-06 04:00:00,869,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,5.05,93.250725,0.0,4.366667,85.63502,4,0,6,2,2025,6
2025-02-06 05:00:00,870,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,4.4,94.20722,0.0,4.366667,85.63502,5,0,6,2,2025,6
2025-02-06 06:00:00,871,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,3.5,96.530716,0.0,4.366667,85.63502,6,0,6,2,2025,6
2025-02-06 07:00:00,872,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,3.15,97.208115,0.0,4.366667,85.63502,7,0,6,2,2025,6
2025-02-06 08:00:00,873,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,2.75,96.16686,0.0,4.366667,85.63502,8,0,6,2,2025,6
2025-02-06 09:00:00,874,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,2.4,93.10908,7.0,4.366667,85.63502,9,0,6,2,2025,6
2025-02-06 10:00:00,875,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,2.45,88.54349,40.0,4.366667,85.63502,10,0,6,2,2025,6
2025-02-06 11:00:00,876,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,3.05,85.77736,94.0,4.366667,85.63502,11,0,6,2,2025,6
2025-02-06 12:00:00,877,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,4.05,82.569664,145.0,4.366667,85.63502,12,0,6,2,2025,6
2025-02-06 13:00:00,878,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,5.05,79.517624,179.0,4.366667,85.63502,13,0,6,2,2025,6
2025-02-06 14:00:00,879,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,5.25,80.97715,108.0,4.366667,85.63502,14,0,6,2,2025,6
2025-02-06 15:00:00,880,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,5.45,79.011665,128.0,4.366667,85.63502,15,0,6,2,2025,6
2025-02-06 16:00:00,881,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,5.2,77.297615,64.0,4.366667,85.63502,16,0,6,2,2025,6
2025-02-06 17:00:00,882,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,5.05,74.54705,45.0,4.366667,85.63502,17,0,6,2,2025,6
2025-02-06 18:00:00,883,H03,0,0.0,6.0,0.4,84,750,252,0,0,BF,4.95,70.85359,22.0,4.366667,85.63502,18,0,6,2,2025,6
