date,is_weekend,is_open,type_frequentation,jf,id_attraction,capacite salle,capacite file d'attente,capacite pre-salle,duree,cycle_attraction_max,duty_cycle_max,visitor_count,ec_value,temperature,humidite,rayonnement_solaire,temp_max,temp_min,temp_moy,humidite_max,humidite_min,humidite_moy,hour,min,day,month,year,week,id
2025-02-19 11:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,451.0,73.84000000000087,11.9,76.50379,295.0,15.25,6.05,9.985416,93.73838,73.53766,85.11171,11,0,19,2,2025,8,1188
2025-02-19 12:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,449.0,21.71999999999825,12.15,77.85316,174.0,15.25,6.05,9.985416,93.73838,73.53766,85.11171,12,0,19,2,2025,8,1189
2025-02-19 13:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,363.0,4.880000000001746,12.7,78.20084,142.0,15.25,6.05,9.985416,93.73838,73.53766,85.11171,13,0,19,2,2025,8,1190
2025-02-19 14:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,370.0,3.920000000001164,14.4,73.633354,368.0,15.25,6.05,9.985416,93.73838,73.53766,85.11171,14,0,19,2,2025,8,1191
2025-02-19 15:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,370.0,0.5399999999994178,14.3,75.36217,179.0,15.25,6.05,9.985416,93.73838,73.53766,85.11171,15,0,19,2,2025,8,1192
2025-02-19 16:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,322.0,0.060000000000582,15.25,73.53766,332.0,15.25,6.05,9.985416,93.73838,73.53766,85.11171,16,0,19,2,2025,8,1193
2025-02-19 17:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,332.0,0.0,15.25,74.771286,240.0,15.25,6.05,9.985416,93.73838,73.53766,85.11171,17,0,19,2,2025,8,1194
2025-02-19 18:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,294.0,0.0,14.1,79.1993,97.0,15.25,6.05,9.985416,93.73838,73.53766,85.11171,18,0,19,2,2025,8,1195
2025-02-19 19:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,197.0,0.0,12.4,87.022285,6.0,15.25,6.05,9.985416,93.73838,73.53766,85.11171,19,0,19,2,2025,8,1196
2025-02-19 20:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,4.0,10.720000000001164,11.5,89.601326,0.0,15.25,6.05,9.985416,93.73838,73.53766,85.11171,20,0,19,2,2025,8,1197
2025-02-19 21:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,0.0,19.01999999999825,10.15,91.63877,0.0,15.25,6.05,9.985416,93.73838,73.53766,85.11171,21,0,19,2,2025,8,1198
2025-02-19 22:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,0.0,28.68000000000029,9.1,93.14213,0.0,15.25,6.05,9.985416,93.73838,73.53766,85.11171,22,0,19,2,2025,8,1199
2025-02-19 23:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,0.0,33.08000000000029,8.3,93.73838,0.0,15.25,6.05,9.985416,93.73838,73.53766,85.11171,23,0,19,2,2025,8,1200
2025-02-20 00:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,0.0,0.0,7.75,94.35678,0.0,17.35,7.1,11.589583,94.73206,66.0657,84.46981,0,0,20,2,2025,8,1201
2025-02-20 01:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,0.0,0.0,7.45,93.37533,0.0,17.35,7.1,11.589583,94.73206,66.0657,84.46981,1,0,20,2,2025,8,1202
2025-02-20 02:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,0.0,0.0,7.25,92.08579,0.0,17.35,7.1,11.589583,94.73206,66.0657,84.46981,2,0,20,2,2025,8,1203
2025-02-20 03:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,0.0,0.0,7.1,91.12634,0.0,17.35,7.1,11.589583,94.73206,66.0657,84.46981,3,0,20,2,2025,8,1204
2025-02-20 04:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,0.0,0.0,7.15,91.44541,0.0,17.35,7.1,11.589583,94.73206,66.0657,84.46981,4,0,20,2,2025,8,1205
2025-02-20 05:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,0.0,0.0,8.35,90.58756,0.0,17.35,7.1,11.589583,94.73206,66.0657,84.46981,5,0,20,2,2025,8,1206
2025-02-20 06:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,0.0,0.0,8.85,93.446434,0.0,17.35,7.1,11.589583,94.73206,66.0657,84.46981,6,0,20,2,2025,8,1207
2025-02-20 07:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,0.0,102.8800000000003,9.0,94.73206,0.0,17.35,7.1,11.589583,94.73206,66.0657,84.46981,7,0,20,2,2025,8,1208
2025-02-20 08:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,0.0,124.63999999999942,9.15,93.46153,0.0,17.35,7.1,11.589583,94.73206,66.0657,84.46981,8,0,20,2,2025,8,1209
2025-02-20 09:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,0.0,110.9399999999965,9.7,90.06998,22.0,17.35,7.1,11.589583,94.73206,66.0657,84.46981,9,0,20,2,2025,8,1210
2025-02-20 10:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,360.0,77.46000000000495,10.7,85.981705,105.0,17.35,7.1,11.589583,94.73206,66.0657,84.46981,10,0,20,2,2025,8,1211
2025-02-20 11:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,498.0,28.479999999998835,11.6,82.66212,149.0,17.35,7.1,11.589583,94.73206,66.0657,84.46981,11,0,20,2,2025,8,1212
2025-02-20 12:00:00,0,1,HF,0,H03,84,750,252,4.0,6.0,0.4,436.0,1.2999999999956344,13.4,77.52233,275.0,17.35,7.1,11.589583,94.73206,66.0657,84.46981,12,0,20,2,2025,8,1213
