mois_nom,date,jf,nom_jour,jour,mois,annee,is_weekend,is_open,h_ouv,h_ferm,frequentation,type_frequentation
Octobre,2023-10-26,0,Thursday,26,10,2023,0,1,09:30:00,21:30:00,10080,HF
Octobre,2023-10-27,0,Friday,27,10,2023,0,1,09:30:00,21:30:00,8740,HF
Octobre,2023-10-28,0,Saturday,28,10,2023,1,1,09:30:00,21:30:00,10560,HF
Octobre,2023-10-29,0,Sunday,29,10,2023,1,1,09:30:00,21:30:00,9410,HF
Octobre,2023-10-30,0,Monday,30,10,2023,0,1,09:30:00,22:15:00,11060,HF
Octobre,2023-10-31,0,Tuesday,31,10,2023,0,1,09:30:00,22:15:00,12390,THF
Novembre,2023-11-01,1,Wednesday,1,11,2023,0,1,09:30:00,22:15:00,9580,HF
Novembre,2023-11-02,0,Thursday,2,11,2023,0,1,09:30:00,22:15:00,12050,THF
Novembre,2023-11-03,0,Friday,3,11,2023,0,1,09:30:00,22:15:00,11190,HF
Novembre,2023-11-04,0,Saturday,4,11,2023,1,1,09:30:00,22:15:00,8430,HF
Novembre,2023-11-05,0,Sunday,5,11,2023,1,1,09:30:00,18:45:00,3240,MF
Novembre,2023-11-06,0,Monday,6,11,2023,0,0,,,0,BF
Novembre,2023-11-07,0,Tuesday,7,11,2023,0,0,,,0,BF
Novembre,2023-11-08,0,Wednesday,8,11,2023,0,0,,,0,BF
Novembre,2023-11-09,0,Thursday,9,11,2023,0,0,,,0,BF
Novembre,2023-11-10,0,Friday,10,11,2023,0,0,,,0,BF
Novembre,2023-11-11,1,Saturday,11,11,2023,1,1,09:45:00,21:00:00,5035,MF
Novembre,2023-11-12,0,Sunday,12,11,2023,1,1,09:45:00,18:30:00,3725,MF
Novembre,2023-11-13,0,Monday,13,11,2023,0,0,,,0,BF
Novembre,2023-11-14,0,Tuesday,14,11,2023,0,0,,,0,BF
Novembre,2023-11-15,0,Wednesday,15,11,2023,0,0,,,0,BF
Novembre,2023-11-16,0,Thursday,16,11,2023,0,0,,,0,BF
Novembre,2023-11-17,0,Friday,17,11,2023,0,0,,,0,BF
Novembre,2023-11-18,0,Saturday,18,11,2023,1,1,09:45:00,21:00:00,6980,HF
Novembre,2023-11-19,0,Sunday,19,11,2023,1,1,09:45:00,18:30:00,3660,MF
Novembre,2023-11-20,0,Monday,20,11,2023,0,0,,,0,BF
Novembre,2023-11-21,0,Tuesday,21,11,2023,0,0,,,0,BF
Novembre,2023-11-22,0,Wednesday,22,11,2023,0,0,,,0,BF
Novembre,2023-11-23,0,Thursday,23,11,2023,0,0,,,0,BF
Novembre,2023-11-24,0,Friday,24,11,2023,0,0,,,0,BF
