date,year,month,day,hour,week,is_weekend,is_open,jf,frequentation_park_daily,surface,duree,ouvert,interrompu,operation,visitor_count,temperature,humidite,rayonnement_solaire,day_degree_cold,day_degree_hot,temp_max,temp_min,temp_moy,humidite_max,humidite_min,humidite_moy,freq_HF,freq_MF,freq_THF,ec_value_real,ec_value_pred,ec_value_error_abs
2026-02-08 14:00:00,2026,2,8,14,6,1,1,0,5080,1500,12.0,1.0,0.0,1.0,101,12.4,60.635048,464.0,5.6000004,0.0,12.9,2.05,6.6854167,95.45881,56.06477,82.55094,0,1,0,60.6115246078395,71.95070575192489,11.339181144085387
2026-02-08 15:00:00,2026,2,8,15,6,1,1,0,5080,1500,12.0,1.0,0.0,1.0,69,12.9,57.266144,422.0,5.1000004,0.0,12.9,2.05,6.6854167,95.45881,56.06477,82.55094,0,1,0,56.12359954932111,66.11318678619986,9.989587236878748
2026-02-08 16:00:00,2026,2,8,16,6,1,1,0,5080,1500,12.0,1.0,0.0,1.0,55,12.85,56.06477,338.0,5.1499996,0.0,12.9,2.05,6.6854167,95.45881,56.06477,82.55094,0,1,0,58.20999972853906,63.456806010761156,5.246806282222096
2026-02-08 17:00:00,2026,2,8,17,6,1,1,0,5080,1500,12.0,1.0,0.0,1.0,48,12.25,67.70062,209.0,5.75,0.0,12.9,2.05,6.6854167,95.45881,56.06477,82.55094,0,1,0,59.042366152450086,68.66492008072018,9.622553928270094
2026-02-08 18:00:00,2026,2,8,18,6,1,1,0,5080,1500,12.0,1.0,0.0,1.0,35,9.45,72.738045,67.0,8.55,0.0,12.9,2.05,6.6854167,95.45881,56.06477,82.55094,0,1,0,60.988244514106576,61.15189223992092,0.16364772581434295
2026-02-08 19:00:00,2026,2,8,19,6,1,1,0,5080,1500,12.0,0.2,0.0,0.2,14,8.5,75.151,1.0,9.5,0.0,12.9,2.05,6.6854167,95.45881,56.06477,82.55094,0,1,0,52.81107808463054,42.053136732380025,10.757941352250512
2026-02-08 20:00:00,2026,2,8,20,6,1,1,0,5080,1500,12.0,0.0,0.0,0.0,0,7.5,78.21243,0.0,10.5,0.0,12.9,2.05,6.6854167,95.45881,56.06477,82.55094,0,1,0,17.28694096966128,30.538933873697374,13.251992904036094
2026-02-08 21:00:00,2026,2,8,21,6,1,1,0,5080,1500,12.0,0.0,0.0,0.0,0,6.6,80.87746,0.0,11.4,0.0,12.9,2.05,6.6854167,95.45881,56.06477,82.55094,0,1,0,20.94170641713839,31.07671207269875,10.13500565556036
2026-02-08 22:00:00,2026,2,8,22,6,1,1,0,5080,1500,12.0,0.0,0.0,0.0,0,5.1,86.605774,0.0,12.9,0.0,12.9,2.05,6.6854167,95.45881,56.06477,82.55094,0,1,0,23.529995646739163,30.93076607479361,7.400770428054447
2026-02-08 23:00:00,2026,2,8,23,6,1,1,0,5080,1500,12.0,0.0,0.0,0.0,0,4.15,90.60098,0.0,13.85,0.0,12.9,2.05,6.6854167,95.45881,56.06477,82.55094,0,1,0,33.22883278708788,35.88538094389193,2.6565481568040497
2026-02-09 00:00:00,2026,2,9,0,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,4.0,90.91214,0.0,14.0,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,31.63285256001552,30.78424395368039,0.8486086063351301
2026-02-09 01:00:00,2026,2,9,1,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,3.6,93.50501,0.0,14.4,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,30.0,28.955895389820856,1.0441046101791436
2026-02-09 02:00:00,2026,2,9,2,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,3.75,93.51266,0.0,14.25,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,30.0,32.77761343487788,2.7776134348778783
2026-02-09 03:00:00,2026,2,9,3,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,3.8,94.8486,0.0,14.2,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,40.0,33.449451262992355,6.550548737007645
2026-02-09 04:00:00,2026,2,9,4,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,3.7,96.53625,0.0,14.3,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,29.0,35.61344281564422,6.61344281564422
2026-02-09 05:00:00,2026,2,9,5,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,3.35,97.212585,0.0,14.65,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,32.0,39.055108437321664,7.055108437321664
2026-02-09 06:00:00,2026,2,9,6,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,3.15,97.208115,0.0,14.85,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,30.0,39.30294913139713,9.302949131397128
2026-02-09 07:00:00,2026,2,9,7,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,3.1,97.8987,0.0,14.9,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,0.0,40.187937949750534,40.187937949750534
2026-02-09 08:00:00,2026,2,9,8,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,3.1,98.24617,0.0,14.9,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,0.0,36.574507917828484,36.574507917828484
2026-02-09 09:00:00,2026,2,9,9,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,3.85,99.64916,17.0,14.15,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,44.0,48.31566207440974,4.315662074409737
2026-02-09 10:00:00,2026,2,9,10,7,0,1,0,2750,1500,12.0,0.8,0.0,0.8,77,5.65,97.94114,84.0,12.35,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,112.0,114.78066468614841,2.7806646861484126
2026-02-09 11:00:00,2026,2,9,11,7,0,1,0,2750,1500,12.0,1.0,0.0,1.0,129,6.65,98.29528,94.0,11.35,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,101.27272727272728,87.78967522376595,13.483052048961326
2026-02-09 12:00:00,2026,2,9,12,7,0,1,0,2750,1500,12.0,1.0,0.0,1.0,43,8.7,88.163864,230.0,9.3,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,89.72727272727272,71.97255618649967,17.754716540773046
2026-02-09 13:00:00,2026,2,9,13,7,0,1,0,2750,1500,12.0,1.0,0.0,1.0,21,9.55,85.56973,217.0,8.45,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,50.0,68.16326734312857,18.163267343128567
2026-02-09 14:00:00,2026,2,9,14,7,0,1,0,2750,1500,12.0,1.0,0.0,1.0,101,10.6,76.03003,221.0,7.3999996,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,60.6115246078395,67.60529235414032,6.9937677463008185
2026-02-09 15:00:00,2026,2,9,15,7,0,1,0,2750,1500,12.0,1.0,0.0,1.0,69,11.75,63.949356,236.0,6.25,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,56.12359954932111,70.7491134896767,14.625513940355589
2026-02-09 16:00:00,2026,2,9,16,7,0,1,0,2750,1500,12.0,1.0,0.0,1.0,55,11.35,67.98092,175.0,6.6499996,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,58.20999972853906,68.95953848863901,10.749538760099952
2026-02-09 17:00:00,2026,2,9,17,7,0,1,0,2750,1500,12.0,1.0,0.0,1.0,27,10.2,80.81129,59.0,7.8,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,59.042366152450086,66.12019908272123,7.077832930271143
2026-02-09 18:00:00,2026,2,9,18,7,0,1,0,2750,1500,12.0,1.0,0.0,1.0,30,9.8,83.85959,33.0,8.2,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,60.988244514106576,65.16739075520509,4.179146241098515
2026-02-09 19:00:00,2026,2,9,19,7,0,1,0,2750,1500,12.0,0.2,0.0,0.2,4,9.4,92.214966,0.0,8.6,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,63.0,26.810582201953867,36.18941779804614
2026-02-09 20:00:00,2026,2,9,20,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,9.5,97.01754,0.0,8.5,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,17.28694096966128,20.355033498111908,3.0680925284506273
2026-02-09 21:00:00,2026,2,9,21,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,9.4,96.3627,0.0,8.6,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,20.94170641713839,22.190521934008803,1.2488155168704118
2026-02-09 22:00:00,2026,2,9,22,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,9.35,97.01403,0.0,8.65,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,23.529995646739163,24.465828279794902,0.9358326330557389
2026-02-09 23:00:00,2026,2,9,23,7,0,1,0,2750,1500,12.0,0.0,0.0,0.0,0,9.8,95.0845,0.0,8.2,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,33.22883278708788,27.510369428096872,5.718463358991009
2026-02-10 00:00:00,2026,2,10,0,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,9.85,95.72899,0.0,8.15,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,10.0,32.92776909728523,22.92776909728523
2026-02-10 01:00:00,2026,2,10,1,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,10.6,95.75369,0.0,7.3999996,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,25.56708966091117,22.405048862005273,3.1620407989058954
2026-02-10 02:00:00,2026,2,10,2,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,10.15,97.032616,0.0,7.8500004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,30.909396453089244,22.910919545362994,7.99847690772625
2026-02-10 03:00:00,2026,2,10,3,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,10.3,95.42316,0.0,7.7,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,33.48154498953732,21.777808532248223,11.703736457289097
2026-02-10 04:00:00,2026,2,10,4,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,10.15,95.41786,0.0,7.8500004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,33.454145678490306,23.297513824061916,10.15663185442839
2026-02-10 05:00:00,2026,2,10,5,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,9.25,96.03327,0.0,8.75,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,28.0,25.196918931774807,2.803081068225193
2026-02-10 06:00:00,2026,2,10,6,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,9.15,96.355606,0.0,8.85,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,2.0,24.824099804446988,22.824099804446988
2026-02-10 07:00:00,2026,2,10,7,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,9.4,98.00129,0.0,8.6,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,0.0,27.728131212144017,27.728131212144017
2026-02-10 08:00:00,2026,2,10,8,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,9.35,98.000496,0.0,8.65,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,0.0,25.553786951664495,25.553786951664495
2026-02-10 09:00:00,2026,2,10,9,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,9.8,98.66777,14.0,8.2,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,26.0,29.694104906187384,3.694104906187384
2026-02-10 10:00:00,2026,2,10,10,7,0,1,0,3320,1500,12.0,0.8,0.0,0.8,70,10.6,98.34756,27.0,7.3999996,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,110.0,78.73937814401066,31.260621855989342
2026-02-10 11:00:00,2026,2,10,11,7,0,1,0,3320,1500,12.0,1.0,0.0,1.0,124,10.95,98.352066,40.0,7.05,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,91.27272727272728,70.2317598589147,21.04096741381258
2026-02-10 12:00:00,2026,2,10,12,7,0,1,0,3320,1500,12.0,1.0,0.0,1.0,76,11.9,94.8483,117.0,6.1000004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,49.72727272727273,56.590428610600156,6.86315588332743
2026-02-10 13:00:00,2026,2,10,13,7,0,1,0,3320,1500,12.0,1.0,0.0,1.0,24,12.4,96.4462,122.0,5.6000004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,43.0,42.715845463499406,0.2841545365005942
2026-02-10 14:00:00,2026,2,10,14,7,0,1,0,3320,1500,12.0,1.0,0.0,1.0,52,12.55,97.0873,59.0,5.45,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,57.0,35.91269628074228,21.08730371925772
2026-02-10 15:00:00,2026,2,10,15,7,0,1,0,3320,1500,12.0,1.0,0.0,1.0,43,13.1,94.583984,111.0,4.8999996,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,53.0,26.841413442943153,26.158586557056847
2026-02-10 16:00:00,2026,2,10,16,7,0,1,0,3320,1500,12.0,1.0,0.0,1.0,50,13.05,95.51883,91.0,4.95,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,47.0,27.378780410658496,19.621219589341504
2026-02-10 17:00:00,2026,2,10,17,7,0,1,0,3320,1500,12.0,1.0,0.0,1.0,55,13.15,94.27578,68.0,4.8500004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,60.0,29.115499282512555,30.884500717487445
2026-02-10 18:00:00,2026,2,10,18,7,0,1,0,3320,1500,12.0,1.0,0.0,1.0,41,12.55,92.0933,28.0,5.45,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,50.0,32.17642052836615,17.82357947163385
2026-02-10 19:00:00,2026,2,10,19,7,0,1,0,3320,1500,12.0,0.2,0.0,0.2,20,12.65,93.017334,1.0,5.3500004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,50.0,20.649675765596335,29.350324234403665
2026-02-10 20:00:00,2026,2,10,20,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,12.6,91.48846,0.0,5.3999996,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,3.0,21.178630585655696,18.178630585655696
2026-02-10 21:00:00,2026,2,10,21,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,11.45,91.41456,0.0,6.55,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,0.0,16.39353409319192,16.39353409319192
2026-02-10 22:00:00,2026,2,10,22,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,10.4,93.83866,0.0,7.6000004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,0.0,22.08885107041819,22.08885107041819
2026-02-10 23:00:00,2026,2,10,23,7,0,1,0,3320,1500,12.0,0.0,0.0,0.0,0,10.9,92.61319,0.0,7.1000004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,0.0,25.983553244809595,25.983553244809595
2026-02-11 00:00:00,2026,2,11,0,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,10.75,93.2281,0.0,7.25,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,10.0,30.817937286103025,20.817937286103025
2026-02-11 01:00:00,2026,2,11,1,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,11.0,86.303505,0.0,7.0,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,0.0,29.619601217332292,29.619601217332292
2026-02-11 02:00:00,2026,2,11,2,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,11.0,91.38538,0.0,7.0,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,0.0,29.963854742605836,29.963854742605836
2026-02-11 03:00:00,2026,2,11,3,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,10.75,89.84501,0.0,7.25,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,20.0,31.505870934008385,11.505870934008385
2026-02-11 04:00:00,2026,2,11,4,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,10.9,91.6861,0.0,7.1000004,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,19.0,30.329085393575507,11.329085393575507
2026-02-11 05:00:00,2026,2,11,5,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,10.55,92.90519,0.0,7.45,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,21.0,33.90598554672701,12.90598554672701
2026-02-11 06:00:00,2026,2,11,6,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,10.85,89.85262,0.0,7.1499996,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,20.0,34.67633681257227,14.676336812572274
2026-02-11 07:00:00,2026,2,11,7,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,10.9,81.737,0.0,7.1000004,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,8.0,34.319326600817924,26.319326600817924
2026-02-11 08:00:00,2026,2,11,8,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,10.85,79.80414,0.0,7.1499996,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,12.0,34.014095289819814,22.014095289819814
2026-02-11 09:00:00,2026,2,11,9,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,10.5,82.5246,23.0,7.5,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,26.0,44.18632001414349,18.18632001414349
2026-02-11 10:00:00,2026,2,11,10,7,0,1,0,3440,1500,12.0,0.8,0.0,0.8,64,11.35,77.99497,132.0,6.6499996,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,42.0,90.17227646171172,48.17227646171172
2026-02-11 11:00:00,2026,2,11,11,7,0,1,0,3440,1500,12.0,1.0,0.0,1.0,111,12.2,74.245834,236.0,5.8,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,52.0,77.71110725073831,25.71110725073831
2026-02-11 12:00:00,2026,2,11,12,7,0,1,0,3440,1500,12.0,1.0,0.0,1.0,25,13.05,68.80122,292.0,4.95,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,57.0,72.80888025551408,15.808880255514083
2026-02-11 13:00:00,2026,2,11,13,7,0,1,0,3440,1500,12.0,1.0,0.0,1.0,27,13.25,64.50951,351.0,4.75,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,50.0,58.92333720273395,8.923337202733947
2026-02-11 14:00:00,2026,2,11,14,7,0,1,0,3440,1500,12.0,1.0,0.0,1.0,78,13.7,68.23381,243.0,4.3,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,87.0,59.97890431571159,27.02109568428841
2026-02-11 15:00:00,2026,2,11,15,7,0,1,0,3440,1500,12.0,1.0,0.0,1.0,62,12.3,81.643394,98.0,5.7,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,56.0,50.899360107983114,5.100639892016886
2026-02-11 16:00:00,2026,2,11,16,7,0,1,0,3440,1500,12.0,1.0,0.0,1.0,51,11.15,95.135376,58.0,6.8500004,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,47.0,47.76735292354922,0.7673529235492182
2026-02-11 17:00:00,2026,2,11,17,7,0,1,0,3440,1500,12.0,1.0,0.0,1.0,39,11.1,97.05444,37.0,6.8999996,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,53.0,46.665821572386356,6.334178427613644
2026-02-11 18:00:00,2026,2,11,18,7,0,1,0,3440,1500,12.0,1.0,0.0,1.0,26,11.2,92.630005,12.0,6.8,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,57.0,45.66932542964075,11.33067457035925
2026-02-11 19:00:00,2026,2,11,19,7,0,1,0,3440,1500,12.0,0.2,0.0,0.2,10,11.35,93.57065,1.0,6.6499996,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,43.0,34.15481712964602,8.84518287035398
2026-02-11 20:00:00,2026,2,11,20,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,11.15,95.45306,0.0,6.8500004,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,17.28694096966128,26.36352013167577,9.07657916201449
2026-02-11 21:00:00,2026,2,11,21,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,11.8,89.62454,0.0,6.2,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,20.94170641713839,27.459781943826407,6.5180755266880155
2026-02-11 22:00:00,2026,2,11,22,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,10.6,95.75369,0.0,7.3999996,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,23.529995646739163,28.325731537913754,4.795735891174591
2026-02-11 23:00:00,2026,2,11,23,7,0,1,0,3440,1500,12.0,0.0,0.0,0.0,0,10.3,92.268105,0.0,7.7,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,33.22883278708788,29.61001539436885,3.6188173927190306
2026-02-12 00:00:00,2026,2,12,0,7,0,1,0,3200,1500,12.0,0.0,0.0,0.0,0,10.2,92.57378,0.0,7.8,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,20.0,28.509107050034363,8.509107050034363
2026-02-12 01:00:00,2026,2,12,1,7,0,1,0,3200,1500,12.0,0.0,0.0,0.0,0,9.9,91.00495,0.0,8.1,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,0.0,26.017267551745405,26.017267551745405
2026-02-12 02:00:00,2026,2,12,2,7,0,1,0,3200,1500,12.0,0.0,0.0,0.0,0,10.35,91.96078,0.0,7.6499996,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,19.0,28.32649263389012,9.326492633890119
2026-02-12 03:00:00,2026,2,12,3,7,0,1,0,3200,1500,12.0,0.0,0.0,0.0,0,10.8,89.848816,0.0,7.2,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,21.0,29.156887343122744,8.156887343122744
2026-02-12 04:00:00,2026,2,12,4,7,0,1,0,3200,1500,12.0,0.0,0.0,0.0,0,10.15,87.99236,0.0,7.8500004,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,20.0,30.983256965176977,10.983256965176977
2026-02-12 05:00:00,2026,2,12,5,7,0,1,0,3200,1500,12.0,0.0,0.0,0.0,0,9.45,86.441376,0.0,8.55,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,18.0,32.25237105273217,14.252371052732173
2026-02-12 06:00:00,2026,2,12,6,7,0,1,0,3200,1500,12.0,0.0,0.0,0.0,0,9.2,86.12081,0.0,8.8,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,20.0,39.39431020346294,19.394310203462943
2026-02-12 07:00:00,2026,2,12,7,7,0,1,0,3200,1500,12.0,0.0,0.0,0.0,0,9.65,79.906525,0.0,8.35,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,22.0,38.251627625147336,16.251627625147336
2026-02-12 08:00:00,2026,2,12,8,7,0,1,0,3200,1500,12.0,0.0,0.0,0.0,0,10.2,77.55016,0.0,7.8,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,10.0,41.02464326396941,31.02464326396941
2026-02-12 09:00:00,2026,2,12,9,7,0,1,0,3200,1500,12.0,0.0,0.0,0.0,0,9.8,81.87292,21.0,8.2,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,38.0,43.23186150164782,5.2318615016478205
2026-02-12 10:00:00,2026,2,12,10,7,0,1,0,3200,1500,12.0,0.8,0.2,0.6,29,9.65,88.5484,58.0,8.35,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,52.0,88.65134619379847,36.651346193798474
2026-02-12 11:00:00,2026,2,12,11,7,0,1,0,3200,1500,12.0,1.0,0.0,1.0,106,9.8,86.77153,140.0,8.2,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,58.0,72.70307585137284,14.703075851372844
2026-02-12 12:00:00,2026,2,12,12,7,0,1,0,3200,1500,12.0,1.0,0.0,1.0,37,9.95,82.173416,93.0,8.05,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,49.0,71.2910008014577,22.2910008014577
2026-02-12 13:00:00,2026,2,12,13,7,0,1,0,3200,1500,12.0,1.0,0.0,1.0,46,11.4,73.09572,258.0,6.6000004,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,50.0,74.45418014544421,24.454180145444212
2026-02-12 14:00:00,2026,2,12,14,7,0,1,0,3200,1500,12.0,1.0,0.0,1.0,69,12.05,63.79577,287.0,5.95,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,60.0,71.88382513602505,11.883825136025052
2026-02-12 15:00:00,2026,2,12,15,7,0,1,0,3200,1500,12.0,1.0,0.0,1.0,83,12.0,57.238003,366.0,6.0,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,50.0,69.62055479904139,19.620554799041386
2026-02-12 16:00:00,2026,2,12,16,7,0,1,0,3200,1500,12.0,1.0,0.0,1.0,41,10.15,71.11752,189.0,7.8500004,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,53.0,68.58235679771344,15.582356797713445
2026-02-12 17:00:00,2026,2,12,17,7,0,1,0,3200,1500,12.0,1.0,0.0,1.0,40,9.5,71.7393,139.0,8.5,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,57.0,69.24149742420497,12.241497424204965
2026-02-12 18:00:00,2026,2,12,18,7,0,1,0,3200,1500,12.0,1.0,0.0,1.0,43,9.35,68.27657,64.0,8.65,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,57.0,65.55278087405905,8.552780874059053
2026-02-12 19:00:00,2026,2,12,19,7,0,1,0,3200,1500,12.0,0.3,0.0,0.3,5,8.9,74.43619,2.0,9.1,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,16.0,38.52637943062875,22.52637943062875
2026-02-12 20:00:00,2026,2,12,20,7,0,1,0,3200,1500,12.0,0.0,0.0,0.0,0,9.15,77.384575,0.0,8.85,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,10.0,22.82015381762581,12.820153817625808
2026-02-12 21:00:00,2026,2,12,21,7,0,1,0,3200,1500,12.0,0.0,0.0,0.0,0,9.1,79.00321,0.0,8.9,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,0.0,23.992433659787444,23.992433659787444
2026-02-12 22:00:00,2026,2,12,22,7,0,1,0,3200,1500,12.0,0.0,0.0,0.0,0,8.75,81.17166,0.0,9.25,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,0.0,23.21636965821944,23.21636965821944
