Horodatage,Heure,Température extérieure (°C),Statut ouverture,Fréquentation prévue,Consommation EC prédite (kWh),Consommation EC optimisée (kWh),Consigne de température (°C),État CTA,Économie réalisée (kWh),Recommandations opérationnelles
2026-03-22 03:00:00,3,5.15,1,0,0.1285714285714286,0.5,15.0,OFF,-0.37,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-22 04:00:00,4,4.4,1,0,0.1285714285714286,0.5,15.0,OFF,-0.37,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-22 05:00:00,5,4.2,1,0,2.069285714285714,0.5,15.0,OFF,1.57,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-22 06:00:00,6,3.95,1,0,10.4065503875969,0.5,15.0,OFF,9.91,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-22 07:00:00,7,3.65,1,0,9.049003322259136,0.5,15.0,OFF,8.55,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-22 08:00:00,8,4.75,1,0,31.08,20.83,15.5,PRE_HEATING,10.25,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 15.5°C"
2026-03-22 09:00:00,9,7.0,1,0,50.06196387168478,74.56,17.0,PRE_HEATING,-24.5,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.0°C"
2026-03-22 10:00:00,10,9.1,1,88,91.00178307493124,109.43,18.5,ON,-18.43,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-22 11:00:00,11,10.85,1,513,72.57843396369712,46.91,18.5,ON,25.67,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-22 12:00:00,12,12.45,1,337,69.9588257951861,39.31,18.5,ON,30.65,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-22 13:00:00,13,13.85,1,299,44.97171319452511,11.62,18.5,ON,33.35,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-22 14:00:00,14,14.3,1,332,41.80858509911141,11.5,18.5,ON,30.31,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-22 15:00:00,15,13.85,1,356,26.424679087327878,4.28,18.5,ON,22.14,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-22 16:00:00,16,13.7,1,272,29.76441513555033,14.45,18.5,ON,15.31,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-22 17:00:00,17,13.85,1,248,32.679084922583655,13.86,18.5,ON,18.82,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-22 18:00:00,18,13.15,1,164,35.05288723138596,21.68,18.5,ON,13.37,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-22 19:00:00,19,11.5,1,62,39.70319864961468,33.59,18.5,ON,6.11,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-22 20:00:00,20,10.75,1,15,19.675748928490865,16.37,18.5,ON,3.31,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-22 21:00:00,21,9.7,1,0,18.08072582589824,14.83,18.5,ON,3.25,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-22 22:00:00,22,8.6,1,0,5.21572582589824,1.97,18.5,ON,3.25,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-22 23:00:00,23,7.95,1,0,15.672096679440145,12.42,18.5,ON,3.25,"[HIVER] EC ON : Chauffage optimisé, consigne à 18.5°C"
2026-03-23 00:00:00,0,6.45,1,0,25.57174880029531,28.82,19.5,ON,-3.25,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 01:00:00,1,5.9,1,0,22.26576755931407,25.52,19.5,ON,-3.25,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 02:00:00,2,4.8,1,0,25.93089935903889,29.18,19.5,ON,-3.25,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 03:00:00,3,4.1,1,0,26.85691697531355,30.11,19.5,ON,-3.25,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 04:00:00,4,3.6,1,0,32.10520839235884,35.36,19.5,ON,-3.25,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 05:00:00,5,3.05,1,0,35.57439805659728,38.82,19.5,ON,-3.25,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 06:00:00,6,2.6,1,0,35.8792552931466,39.13,19.5,ON,-3.25,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 07:00:00,7,2.3,1,0,33.057683585284565,36.31,19.5,ON,-3.25,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 08:00:00,8,3.7,1,0,16.807805560412657,17.79,19.5,ON,-0.98,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 09:00:00,9,6.35,1,3,39.07540956998319,33.38,19.5,ON,5.7,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 10:00:00,10,9.0,1,63,84.47427711388634,71.46,19.5,ON,13.01,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 11:00:00,11,11.5,1,79,72.30897310537745,52.98,19.5,ON,19.33,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 12:00:00,12,13.45,1,37,66.94388243335611,42.95,19.5,ON,23.99,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 13:00:00,13,15.0,1,37,52.0209163059163,25.46,19.5,ON,26.56,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 14:00:00,14,15.0,1,36,48.85059893077355,31.11,19.5,ON,17.74,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 15:00:00,15,15.2,1,25,40.4617316017316,25.09,19.5,ON,15.37,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 16:00:00,16,15.3,1,29,51.94088378288377,37.19,19.5,ON,14.75,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 17:00:00,17,14.85,1,44,48.54642857142857,41.01,19.5,ON,7.54,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 18:00:00,18,13.95,1,4,29.5669312880742,23.74,19.5,ON,5.83,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-23 19:00:00,19,11.65,1,0,3.0364285714285715,12.3,15.0,OFF,-9.26,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.44 kWh)
2026-03-23 20:00:00,20,10.65,1,0,0.0,10.01,15.0,OFF,-10.01,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.44 kWh)
2026-03-23 21:00:00,21,8.6,1,0,0.0,9.55,15.0,OFF,-9.55,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.44 kWh)
2026-03-23 22:00:00,22,8.45,1,0,0.0,9.46,15.0,OFF,-9.46,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.44 kWh)
2026-03-23 23:00:00,23,7.55,1,0,10.485692948587689,9.44,15.0,OFF,1.05,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.44 kWh)
2026-03-24 00:00:00,0,6.6,1,0,12.731493506493509,9.67,15.0,OFF,3.06,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.67 kWh)
2026-03-24 01:00:00,1,5.9,1,0,10.82386363636364,9.67,15.0,OFF,1.15,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.67 kWh)
2026-03-24 02:00:00,2,4.75,1,0,13.836818181818185,9.67,15.0,OFF,4.17,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.67 kWh)
2026-03-24 03:00:00,3,4.3,1,0,13.864318181818184,9.67,15.0,OFF,4.19,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.67 kWh)
2026-03-24 04:00:00,4,4.1,1,0,15.024469696969698,9.67,15.0,OFF,5.35,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.67 kWh)
2026-03-24 05:00:00,5,3.95,1,0,16.067954545454548,9.67,15.0,OFF,6.4,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.67 kWh)
2026-03-24 06:00:00,6,3.85,1,0,18.48613636363637,9.67,15.0,OFF,8.82,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.67 kWh)
2026-03-24 07:00:00,7,3.3,1,0,21.05384796238245,9.67,15.0,OFF,11.38,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.67 kWh)
2026-03-24 08:00:00,8,4.25,1,0,30.987142857142857,42.79,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-03-24 09:00:00,9,7.3,1,0,52.2,71.8,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-03-24 10:00:00,10,10.6,1,32,92.99868421052632,132.26,19.5,ON,-39.26,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-24 11:00:00,11,13.2,1,74,71.75487544619125,52.9,19.5,ON,18.85,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-24 12:00:00,12,14.95,1,49,52.49877952456902,29.59,19.5,ON,22.91,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-24 13:00:00,13,16.15,1,45,38.88341004025214,14.38,19.5,ON,24.5,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-24 14:00:00,14,16.65,1,64,24.287318295739343,9.67,19.5,ON,14.62,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-24 15:00:00,15,16.8,1,29,20.49249221538695,9.67,19.5,ON,10.82,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-24 16:00:00,16,16.7,1,42,23.172015265436315,9.67,19.5,ON,13.5,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-24 17:00:00,17,16.35,1,38,25.99908825093036,11.79,19.5,ON,14.21,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-24 18:00:00,18,15.2,1,6,36.74570112016684,29.74,19.5,ON,7.01,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-24 19:00:00,19,13.05,1,0,8.995476190476193,13.68,15.0,OFF,-4.68,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.67 kWh)
2026-03-24 20:00:00,20,11.85,1,0,0.11,10.47,15.0,OFF,-10.36,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.67 kWh)
2026-03-24 21:00:00,21,10.9,1,0,0.1,9.83,15.0,OFF,-9.73,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.67 kWh)
2026-03-24 22:00:00,22,9.65,1,0,0.41,9.7,15.0,OFF,-9.29,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.67 kWh)
2026-03-24 23:00:00,23,8.6,1,0,10.696590377971956,9.68,15.0,OFF,1.02,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.67 kWh)
2026-03-25 00:00:00,0,8.2,1,0,13.934634532134536,8.17,15.0,OFF,5.76,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (8.17 kWh)
2026-03-25 01:00:00,1,7.9,1,0,8.938243145743145,8.17,15.0,OFF,0.77,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (8.17 kWh)
2026-03-25 02:00:00,2,7.8,1,0,9.955804473304472,8.17,15.0,OFF,1.79,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (8.17 kWh)
2026-03-25 03:00:00,3,7.75,1,0,10.176623376623375,8.17,15.0,OFF,2.01,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (8.17 kWh)
2026-03-25 04:00:00,4,7.6,1,0,13.322222526011998,8.17,15.0,OFF,5.15,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (8.17 kWh)
2026-03-25 05:00:00,5,8.3,1,0,13.928439583808004,8.17,15.0,OFF,5.76,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (8.17 kWh)
2026-03-25 06:00:00,6,9.6,1,0,15.10507492215387,8.17,15.0,OFF,6.94,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (8.17 kWh)
2026-03-25 07:00:00,7,9.6,1,0,13.296579251158198,8.17,15.0,OFF,5.13,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (8.17 kWh)
2026-03-25 08:00:00,8,9.3,1,0,13.25121553884712,25.05,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-03-25 09:00:00,9,9.25,1,0,39.69624060150375,59.3,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-03-25 10:00:00,10,9.3,1,54,86.18435181555786,128.49,19.5,ON,-42.31,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-25 11:00:00,11,9.45,1,88,65.05128921686666,50.13,19.5,ON,14.92,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-25 12:00:00,12,9.65,1,22,57.833321376110106,37.88,19.5,ON,19.95,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-25 13:00:00,13,10.45,1,57,46.36089067815309,22.98,19.5,ON,23.38,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-25 14:00:00,14,10.35,1,27,55.40898800930231,31.84,19.5,ON,23.57,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-25 15:00:00,15,10.7,1,28,59.24977484728929,36.82,19.5,ON,22.43,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-25 16:00:00,16,10.4,1,32,63.68165584415584,44.06,19.5,ON,19.62,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-25 17:00:00,17,10.1,1,30,71.15915584415583,57.12,19.5,ON,14.04,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-25 18:00:00,18,9.1,1,5,33.07312843039499,26.11,19.5,ON,6.96,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-25 19:00:00,19,7.95,1,0,5.19041125541126,11.76,15.0,OFF,-6.57,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (8.17 kWh)
2026-03-25 20:00:00,20,7.05,1,0,1.6063636363636362,8.89,15.0,OFF,-7.28,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (8.17 kWh)
2026-03-25 21:00:00,21,6.5,1,0,1.0347368421052632,8.31,15.0,OFF,-7.28,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (8.17 kWh)
2026-03-25 22:00:00,22,5.75,1,0,1.2795798364949569,8.2,15.0,OFF,-6.92,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (8.17 kWh)
2026-03-25 23:00:00,23,5.3,1,0,12.460304937750378,8.18,15.0,OFF,4.28,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (8.17 kWh)
2026-03-26 00:00:00,0,4.8,1,0,17.784512987012995,14.15,15.0,OFF,3.63,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (14.15 kWh)
2026-03-26 01:00:00,1,4.45,1,0,16.450126633491124,14.15,15.0,OFF,2.3,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (14.15 kWh)
2026-03-26 02:00:00,2,4.2,1,0,17.595541125541125,14.15,15.0,OFF,3.45,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (14.15 kWh)
2026-03-26 03:00:00,3,3.85,1,0,20.537886427298197,14.15,15.0,OFF,6.39,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (14.15 kWh)
2026-03-26 04:00:00,4,3.45,1,0,22.645169126274126,14.15,15.0,OFF,8.5,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (14.15 kWh)
2026-03-26 05:00:00,5,3.15,1,0,22.369623309861435,14.15,15.0,OFF,8.22,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (14.15 kWh)
2026-03-26 06:00:00,6,2.9,1,0,20.772225061379014,14.16,15.0,OFF,6.61,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (14.15 kWh)
2026-03-26 07:00:00,7,2.9,1,0,17.186819321029844,14.16,15.0,OFF,3.03,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (14.15 kWh)
2026-03-26 08:00:00,8,3.7,1,0,16.287777398040557,28.09,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-03-26 09:00:00,9,5.5,1,0,53.41384142173616,73.01,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-03-26 10:00:00,10,7.15,1,83,87.07734031723027,125.58,19.5,ON,-38.5,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-26 11:00:00,11,8.3,1,100,77.69978810663022,59.62,19.5,ON,18.08,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-26 12:00:00,12,9.1,1,29,63.85782942203997,43.69,19.5,ON,20.17,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-26 13:00:00,13,9.2,1,26,66.40471861471863,45.78,19.5,ON,20.62,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-26 14:00:00,14,9.8,1,23,58.96925837320574,35.74,19.5,ON,23.23,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-26 15:00:00,15,10.15,1,28,61.02154306220096,40.48,19.5,ON,20.54,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-26 16:00:00,16,9.85,1,26,61.90106060606061,50.56,19.5,ON,11.34,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-26 17:00:00,17,9.2,1,31,70.42333333333333,66.68,19.5,ON,3.74,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-26 18:00:00,18,8.9,1,8,41.922400318979264,36.72,19.5,ON,5.2,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-26 19:00:00,19,7.7,1,0,5.92031385281386,18.66,15.0,OFF,-12.74,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (14.15 kWh)
2026-03-26 20:00:00,20,7.05,1,0,2.141774891774892,15.05,15.0,OFF,-12.91,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (14.15 kWh)
2026-03-26 21:00:00,21,6.6,1,0,0.0,14.33,15.0,OFF,-14.33,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (14.15 kWh)
2026-03-26 22:00:00,22,5.65,1,0,0.0,14.19,15.0,OFF,-14.19,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (14.15 kWh)
2026-03-26 23:00:00,23,5.9,1,0,15.721449660369146,14.16,15.0,OFF,1.56,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (14.15 kWh)
2026-03-27 00:00:00,0,4.35,1,0,17.463468482736786,13.67,15.0,OFF,3.79,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (13.67 kWh)
2026-03-27 01:00:00,1,3.25,1,0,18.122770562770565,13.67,15.0,OFF,4.45,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (13.67 kWh)
2026-03-27 02:00:00,2,2.4,1,0,19.752424242424244,13.75,15.0,OFF,6.0,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (13.67 kWh)
2026-03-27 03:00:00,3,1.3,1,0,22.09944999530912,13.88,15.0,OFF,8.22,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (13.67 kWh)
2026-03-27 04:00:00,4,0.5,1,0,24.88899173295993,13.97,15.0,OFF,10.92,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (13.67 kWh)
2026-03-27 05:00:00,5,0.05,1,0,26.23634731009416,14.03,15.0,OFF,12.21,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (13.67 kWh)
2026-03-27 06:00:00,6,-0.3,1,0,23.89428718423625,14.07,15.0,OFF,9.82,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (13.67 kWh)
2026-03-27 07:00:00,7,-0.3,1,0,25.931190476190476,14.07,15.0,OFF,11.86,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (13.67 kWh)
2026-03-27 08:00:00,8,1.6,1,0,20.701654135338345,32.5,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-03-27 09:00:00,9,4.3,1,0,56.619129830619,76.22,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-03-27 10:00:00,10,6.65,1,82,88.40228144815697,126.66,19.5,ON,-38.26,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-27 11:00:00,11,7.95,1,101,79.98214627477788,59.42,19.5,ON,20.56,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-27 12:00:00,12,9.1,1,87,67.19742588593135,42.11,19.5,ON,25.09,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-27 13:00:00,13,10.7,1,46,55.4876949950634,28.92,19.5,ON,26.57,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-27 14:00:00,14,11.35,1,53,57.740778841042,35.62,19.5,ON,22.12,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-27 15:00:00,15,11.7,1,47,65.88798245614035,44.61,19.5,ON,21.28,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-27 16:00:00,16,11.5,1,43,66.10917293233082,48.7,19.5,ON,17.41,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-27 17:00:00,17,10.9,1,39,67.44346320346321,57.1,19.5,ON,10.34,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-27 18:00:00,18,10.55,1,10,42.89823080428343,39.46,19.5,ON,3.44,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-27 19:00:00,19,9.55,1,0,5.265103896103902,18.83,15.0,OFF,-13.56,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (13.67 kWh)
2026-03-27 20:00:00,20,8.5,1,0,1.42395670995671,14.7,15.0,OFF,-13.28,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (13.67 kWh)
2026-03-27 21:00:00,21,7.45,1,0,0.01,13.88,15.0,OFF,-13.87,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (13.67 kWh)
2026-03-27 22:00:00,22,7.4,1,0,0.01,13.71,15.0,OFF,-13.7,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (13.67 kWh)
2026-03-27 23:00:00,23,7.85,1,0,15.191907964013222,13.68,15.0,OFF,1.51,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (13.67 kWh)
2026-03-28 00:00:00,0,7.75,1,0,9.242691926129426,0.5,15.0,OFF,8.74,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-28 01:00:00,1,7.9,1,0,0.2173363095238095,0.5,15.0,OFF,-0.28,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-28 02:00:00,2,7.5,1,0,0.2363839285714285,0.5,15.0,OFF,-0.26,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-28 03:00:00,3,7.6,1,0,0.2363839285714285,0.5,15.0,OFF,-0.26,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-28 04:00:00,4,7.75,1,0,0.2773363095238095,0.5,15.0,OFF,-0.22,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-28 05:00:00,5,7.9,1,0,2.505121816168328,0.5,15.0,OFF,2.01,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-28 06:00:00,6,7.9,1,0,8.24904848421927,0.5,15.0,OFF,7.75,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-28 07:00:00,7,7.9,1,0,7.258499446290143,19.06,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-03-28 08:00:00,8,8.35,1,0,32.18135802469136,51.78,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-03-28 09:00:00,9,8.5,1,15,60.627606922221375,115.27,19.5,ON,-54.64,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-28 10:00:00,10,8.5,1,409,81.07628388136948,82.03,19.5,ON,-0.95,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-28 11:00:00,11,9.05,1,735,72.85840132161478,68.46,19.5,ON,4.4,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-28 12:00:00,12,10.3,1,549,70.18701736859632,55.23,19.5,ON,14.96,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-28 13:00:00,13,11.3,1,453,59.95173236120604,36.42,19.5,ON,23.53,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-28 14:00:00,14,11.55,1,505,52.62906850459483,32.29,19.5,ON,20.34,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-28 15:00:00,15,11.35,1,469,29.796513045444943,9.49,19.5,ON,20.31,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-28 16:00:00,16,11.1,1,368,34.31268413783293,18.33,19.5,ON,15.98,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-28 17:00:00,17,10.7,1,312,44.07258608646322,30.1,19.5,ON,13.97,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-28 18:00:00,18,9.55,1,189,44.530256410256406,37.09,19.5,ON,7.44,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-28 19:00:00,19,8.4,1,81,52.56911487701856,52.35,19.5,ON,0.22,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-28 20:00:00,20,7.3,1,9,21.799615384615382,24.92,19.5,ON,-3.12,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-28 21:00:00,21,6.25,1,0,12.352444253859348,5.38,15.0,OFF,6.97,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-28 22:00:00,22,5.6,1,0,0.01,1.48,15.0,OFF,-1.47,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-28 23:00:00,23,5.0,1,0,13.678667582417582,0.7,15.0,OFF,12.98,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
2026-03-29 00:00:00,0,4.4,1,0,15.44732600732601,0.5,15.0,OFF,14.95,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (0.50 kWh)
