Horodatage,Heure,Température extérieure (°C),Statut ouverture,Fréquentation prévue,Consommation EC prédite (kWh),Consommation EC optimisée (kWh),Consigne de température (°C),État CTA,Économie réalisée (kWh),Recommandations opérationnelles
2026-03-13 16:00:00,16,10.4,1,31,46.8596587520797,47.86,19.5,ON,-1.0,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-13 17:00:00,17,9.25,1,27,53.80807693389749,55.99,19.5,ON,-2.18,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-13 18:00:00,18,8.9,1,35,55.95042693389807,58.37,19.5,ON,-2.42,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-13 19:00:00,19,8.25,1,3,57.48915878639588,60.48,19.5,ON,-2.99,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-13 20:00:00,20,7.95,1,0,57.55711987501845,21.67,15.0,OFF,35.89,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.97 kWh)
2026-03-13 21:00:00,21,7.65,1,0,57.35598264873933,13.91,15.0,OFF,43.45,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.97 kWh)
2026-03-13 22:00:00,22,7.15,1,0,55.94100633295015,12.36,15.0,OFF,43.58,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.97 kWh)
2026-03-13 23:00:00,23,6.6,1,0,54.79329630487737,12.05,15.0,OFF,42.74,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.97 kWh)
2026-03-14 00:00:00,0,6.4,1,0,6.752233333331342,7.16,15.0,OFF,-0.41,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (7.16 kWh)
2026-03-14 01:00:00,1,5.95,1,0,10.19118350090766,7.16,15.0,OFF,3.03,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (7.16 kWh)
2026-03-14 02:00:00,2,5.4,1,0,10.451327148515707,7.16,15.0,OFF,3.29,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (7.16 kWh)
2026-03-14 03:00:00,3,5.05,1,0,10.685421279003728,7.16,15.0,OFF,3.53,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (7.16 kWh)
2026-03-14 04:00:00,4,4.6,1,0,7.200492982452534,7.16,15.0,OFF,0.04,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (7.16 kWh)
2026-03-14 05:00:00,5,4.2,1,0,9.39140303030308,7.16,15.0,OFF,2.23,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (7.16 kWh)
2026-03-14 06:00:00,6,3.1,1,0,11.509333399463204,7.16,15.0,OFF,4.35,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (7.16 kWh)
2026-03-14 07:00:00,7,2.6,1,0,45.05921428571322,56.86,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-03-14 08:00:00,8,2.5,1,0,52.604492176871766,72.2,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-03-14 09:00:00,9,4.1,1,62,32.94527024265667,81.8,19.5,ON,-48.85,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-14 10:00:00,10,5.65,1,475,17.68428888888916,7.16,19.5,ON,10.52,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-14 11:00:00,11,7.2,1,484,9.77213650793763,7.16,19.5,ON,2.61,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-14 12:00:00,12,8.2,1,430,9.479890908926013,7.16,19.5,ON,2.32,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-14 13:00:00,13,9.15,1,408,12.779711111109348,7.16,19.5,ON,5.62,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-14 14:00:00,14,9.8,1,404,13.662666161616023,7.16,19.5,ON,6.5,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-14 15:00:00,15,10.2,1,447,14.237678787878442,7.16,19.5,ON,7.08,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-14 16:00:00,16,10.15,1,427,14.247615855274136,7.16,19.5,ON,7.09,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-14 17:00:00,17,9.8,1,418,24.38557898658715,13.4,19.5,ON,10.99,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-14 18:00:00,18,8.9,1,350,29.383203246753425,24.88,19.5,ON,4.5,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-14 19:00:00,19,6.9,1,328,30.53340454545409,31.84,19.5,ON,-1.31,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-14 20:00:00,20,5.45,1,263,30.547745454545584,33.59,19.5,ON,-3.04,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-14 21:00:00,21,4.65,1,125,34.33439182557475,37.48,19.5,ON,-3.15,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-14 22:00:00,22,4.0,1,0,38.42290845914655,13.22,15.0,OFF,25.2,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (7.16 kWh)
2026-03-14 23:00:00,23,3.3,1,0,38.66217660984861,8.37,15.0,OFF,30.29,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (7.16 kWh)
2026-03-15 00:00:00,0,3.25,1,0,3.8282504592958846,4.73,15.0,OFF,-0.9,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.73 kWh)
2026-03-15 01:00:00,1,2.65,1,0,4.986641069682641,4.77,15.0,OFF,0.22,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.73 kWh)
2026-03-15 02:00:00,2,2.35,1,0,5.915135644462814,4.81,15.0,OFF,1.11,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.73 kWh)
2026-03-15 03:00:00,3,1.85,1,0,6.003674800637606,4.87,15.0,OFF,1.13,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.73 kWh)
2026-03-15 04:00:00,4,1.05,1,0,4.831109090908424,4.96,15.0,OFF,-0.13,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.73 kWh)
2026-03-15 05:00:00,5,0.3,1,0,5.722606060605824,5.05,15.0,OFF,0.67,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.73 kWh)
2026-03-15 06:00:00,6,-0.15,1,0,9.577815789472686,5.11,15.0,OFF,4.47,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.73 kWh)
2026-03-15 07:00:00,7,-0.15,1,0,37.86096358884909,49.66,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-03-15 08:00:00,8,0.55,1,0,62.02356938775639,81.62,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-03-15 09:00:00,9,3.05,1,109,45.58367154882149,93.98,19.5,ON,-48.4,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-15 10:00:00,10,5.6,1,357,16.255500000000268,4.73,19.5,ON,11.53,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-15 11:00:00,11,7.8,1,326,9.231214285715406,4.73,19.5,ON,4.5,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-15 12:00:00,12,9.2,1,229,11.42697898417939,4.73,19.5,ON,6.7,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-15 13:00:00,13,10.35,1,186,13.777467676767952,4.73,19.5,ON,9.05,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-15 14:00:00,14,11.25,1,177,17.232207575757663,4.73,19.5,ON,12.5,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-15 15:00:00,15,11.55,1,165,19.60568181818181,4.73,19.5,ON,14.88,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-15 16:00:00,16,11.65,1,167,21.35553181818216,4.73,19.5,ON,16.63,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-15 17:00:00,17,11.5,1,64,29.280426908179667,16.48,19.5,ON,12.8,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-15 18:00:00,18,10.9,1,43,31.524589530645084,25.96,19.5,ON,5.56,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-15 19:00:00,19,8.1,1,35,33.959134768739816,34.96,19.5,ON,-1.0,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-15 20:00:00,20,7.8,1,0,36.20697898724035,10.78,15.0,OFF,25.43,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.73 kWh)
2026-03-15 21:00:00,21,7.45,1,0,36.62750833333202,5.94,15.0,OFF,30.69,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.73 kWh)
2026-03-15 22:00:00,22,6.45,1,0,36.73355097022733,4.97,15.0,OFF,31.76,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.73 kWh)
2026-03-15 23:00:00,23,6.05,1,0,39.846821524241705,4.78,15.0,OFF,35.07,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.73 kWh)
2026-03-16 00:00:00,0,7.5,1,0,10.934971496924137,11.08,15.0,OFF,-0.15,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-16 01:00:00,1,7.95,1,0,11.099725038402507,11.08,15.0,OFF,0.02,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-16 02:00:00,2,8.1,1,0,12.549799155146234,11.08,15.0,OFF,1.47,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-16 03:00:00,3,8.65,1,0,12.478426469399365,11.08,15.0,OFF,1.4,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-16 04:00:00,4,8.35,1,0,13.663720713073005,11.08,15.0,OFF,2.58,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-16 05:00:00,5,8.75,1,0,13.499289190718724,11.08,15.0,OFF,2.42,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-16 06:00:00,6,8.8,1,0,17.899709841676795,11.08,15.0,OFF,6.82,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-16 07:00:00,7,8.8,1,0,34.16997225825114,11.08,15.0,OFF,23.09,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-16 08:00:00,8,8.75,1,0,78.46851277005932,11.08,15.0,OFF,67.39,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-16 09:00:00,9,8.9,1,0,92.70809141062156,11.08,15.0,OFF,81.63,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-16 10:00:00,10,9.35,1,0,92.36375482525604,104.16,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-03-16 11:00:00,11,10.25,1,0,80.81065667645944,100.41,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-03-16 12:00:00,12,11.15,1,32,44.38665898625539,80.96,19.5,ON,-36.57,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-16 13:00:00,13,11.75,1,23,22.958139154704263,11.08,19.5,ON,11.88,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-16 14:00:00,14,12.15,1,23,19.57149924598901,11.08,19.5,ON,8.49,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-16 15:00:00,15,12.65,1,29,18.15310808840168,11.08,19.5,ON,7.07,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-16 16:00:00,16,12.6,1,19,16.91608460924953,11.08,19.5,ON,5.84,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-16 17:00:00,17,12.05,1,22,16.489517357787786,11.95,19.5,ON,4.54,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-16 18:00:00,18,11.45,1,22,17.36333727880233,17.36,19.5,ON,0.0,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-16 19:00:00,19,10.4,1,8,16.86942925875154,18.56,19.5,ON,-1.69,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-16 20:00:00,20,9.4,1,0,18.11675688083653,12.58,15.0,OFF,5.54,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-16 21:00:00,21,8.25,1,0,18.036281230005635,11.38,15.0,OFF,6.66,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-16 22:00:00,22,7.1,1,0,19.941532012343977,11.14,15.0,OFF,8.8,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-16 23:00:00,23,6.4,1,0,20.694849929013053,11.09,15.0,OFF,9.6,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.08 kWh)
2026-03-17 00:00:00,0,5.8,1,0,10.84798550853081,11.19,15.0,OFF,-0.34,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.19 kWh)
2026-03-17 01:00:00,1,5.05,1,0,11.22788875739274,11.19,15.0,OFF,0.04,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.19 kWh)
2026-03-17 02:00:00,2,4.2,1,0,12.577902425418722,11.19,15.0,OFF,1.39,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.19 kWh)
2026-03-17 03:00:00,3,4.25,1,0,12.565921242622773,11.19,15.0,OFF,1.38,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.19 kWh)
2026-03-17 04:00:00,4,4.25,1,0,13.578497311827984,11.19,15.0,OFF,2.39,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.19 kWh)
2026-03-17 05:00:00,5,4.05,1,0,13.70260150375936,11.19,15.0,OFF,2.51,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.19 kWh)
2026-03-17 06:00:00,6,3.9,1,0,31.1518804511258,11.19,15.0,OFF,19.96,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.19 kWh)
2026-03-17 07:00:00,7,3.8,1,0,37.02585440995354,11.19,15.0,OFF,25.84,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.19 kWh)
2026-03-17 08:00:00,8,4.45,1,0,83.11867626924054,94.92,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-03-17 09:00:00,9,7.05,1,0,84.16239063456852,103.76,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-03-17 10:00:00,10,9.65,1,100,79.71605245750344,120.9,19.5,ON,-41.18,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-17 11:00:00,11,11.6,1,56,36.71252919103711,19.13,19.5,ON,17.58,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-17 12:00:00,12,13.65,1,41,27.55198282060885,11.19,19.5,ON,16.36,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-17 13:00:00,13,16.2,1,47,15.988547250358115,11.19,19.5,ON,4.8,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-17 14:00:00,14,17.35,1,36,11.982190713855308,11.19,19.5,ON,0.79,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-17 15:00:00,15,17.75,1,53,11.058282755420745,11.19,19.5,ON,-0.13,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-17 16:00:00,16,17.6,1,51,12.225557069138084,11.19,19.5,ON,1.04,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-17 17:00:00,17,16.95,1,32,11.65358210145738,11.19,19.5,ON,0.46,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-17 18:00:00,18,15.6,1,33,11.94711007819954,11.19,19.5,ON,0.76,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-17 19:00:00,19,14.05,1,18,12.910774211786444,13.63,19.5,ON,-0.72,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-17 20:00:00,20,12.8,1,0,13.62509263968166,11.68,15.0,OFF,1.95,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.19 kWh)
2026-03-17 21:00:00,21,11.8,1,0,13.497564569506912,11.29,15.0,OFF,2.21,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.19 kWh)
2026-03-17 22:00:00,22,10.85,1,0,14.333093974088408,11.21,15.0,OFF,3.12,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.19 kWh)
2026-03-17 23:00:00,23,10.15,1,0,14.918120473262798,11.19,15.0,OFF,3.73,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.19 kWh)
2026-03-18 00:00:00,0,9.7,1,0,10.880516861320134,11.12,15.0,OFF,-0.24,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.12 kWh)
2026-03-18 01:00:00,1,9.5,1,0,11.14327391343612,11.12,15.0,OFF,0.02,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.12 kWh)
2026-03-18 02:00:00,2,9.1,1,0,12.17933449197397,11.12,15.0,OFF,1.06,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.12 kWh)
2026-03-18 03:00:00,3,8.8,1,0,12.212619738800308,11.12,15.0,OFF,1.09,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.12 kWh)
2026-03-18 04:00:00,4,8.55,1,0,12.856679438747328,11.12,15.0,OFF,1.74,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.12 kWh)
2026-03-18 05:00:00,5,8.35,1,0,12.935227560285002,11.12,15.0,OFF,1.82,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.12 kWh)
2026-03-18 06:00:00,6,8.2,1,0,13.494501300084783,11.12,15.0,OFF,2.37,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.12 kWh)
2026-03-18 07:00:00,7,8.3,1,0,34.22515937342243,11.12,15.0,OFF,23.11,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.12 kWh)
2026-03-18 08:00:00,8,8.35,1,0,63.22738482125431,75.03,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-03-18 09:00:00,9,9.95,1,0,63.082512118076565,82.68,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-03-18 10:00:00,10,11.65,1,70,57.08003830023134,97.57,19.5,ON,-40.49,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-18 11:00:00,11,13.1,1,60,48.83864204914725,30.49,19.5,ON,18.35,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-18 12:00:00,12,14.25,1,31,33.88087255593295,11.12,19.5,ON,22.76,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-18 13:00:00,13,16.6,1,28,30.92870430856611,11.12,19.5,ON,19.81,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-18 14:00:00,14,16.85,1,23,19.454005116959216,11.12,19.5,ON,8.33,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-18 15:00:00,15,16.5,1,32,21.00255909262414,11.12,19.5,ON,9.88,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-18 16:00:00,16,15.7,1,39,20.469001329935782,11.12,19.5,ON,9.35,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-18 17:00:00,17,14.85,1,45,17.900654838708984,11.12,19.5,ON,6.78,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-18 18:00:00,18,13.55,1,8,21.62510854598512,15.17,19.5,ON,6.46,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-18 19:00:00,19,12.65,1,7,22.686464812708927,23.16,19.5,ON,-0.47,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-18 20:00:00,20,11.85,1,0,17.908486796226363,13.53,15.0,OFF,4.38,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.12 kWh)
2026-03-18 21:00:00,21,11.15,1,0,15.44996789793263,11.6,15.0,OFF,3.85,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.12 kWh)
2026-03-18 22:00:00,22,9.95,1,0,16.725630621632735,11.22,15.0,OFF,5.51,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.12 kWh)
2026-03-18 23:00:00,23,8.95,1,0,16.69730115972563,11.14,15.0,OFF,5.56,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (11.12 kWh)
2026-03-19 00:00:00,0,8.75,1,0,9.843842285070936,10.49,15.0,OFF,-0.65,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.49 kWh)
2026-03-19 01:00:00,1,9.2,1,0,12.590524016425016,10.49,15.0,OFF,2.1,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.49 kWh)
2026-03-19 02:00:00,2,8.2,1,0,13.569594544285694,10.49,15.0,OFF,3.08,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.49 kWh)
2026-03-19 03:00:00,3,7.3,1,0,13.228687544287954,10.49,15.0,OFF,2.74,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.49 kWh)
2026-03-19 04:00:00,4,6.3,1,0,13.8952636134929,10.49,15.0,OFF,3.41,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.49 kWh)
2026-03-19 05:00:00,5,5.65,1,0,14.58376525262222,10.49,15.0,OFF,4.09,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.49 kWh)
2026-03-19 06:00:00,6,5.1,1,0,28.496700722393285,10.49,15.0,OFF,18.01,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.49 kWh)
2026-03-19 07:00:00,7,4.75,1,0,32.678375363853235,10.49,15.0,OFF,22.19,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.49 kWh)
2026-03-19 08:00:00,8,5.3,1,0,89.3854988241708,101.19,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-03-19 09:00:00,9,7.55,1,0,93.55284986329453,113.15,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-03-19 10:00:00,10,10.3,1,97,67.28651639678213,107.42,19.5,ON,-40.13,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-19 11:00:00,11,13.2,1,69,34.58582828246401,15.81,19.5,ON,18.78,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-19 12:00:00,12,15.15,1,53,23.27452978086429,10.49,19.5,ON,12.78,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-19 13:00:00,13,16.8,1,35,5.171894774570937,10.49,19.5,ON,-5.32,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-19 14:00:00,14,17.25,1,46,5.329342393618899,10.49,19.5,ON,-5.16,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-19 15:00:00,15,17.25,1,42,4.208865952516176,10.49,19.5,ON,-6.28,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-19 16:00:00,16,16.85,1,54,4.477058934972503,10.49,19.5,ON,-6.01,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-19 17:00:00,17,16.15,1,38,4.183755555554905,10.49,19.5,ON,-6.31,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-19 18:00:00,18,14.95,1,28,6.542942640693122,10.49,19.5,ON,-3.95,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-19 19:00:00,19,12.55,1,7,9.996831499201566,10.49,19.5,ON,-0.49,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-19 20:00:00,20,10.6,1,0,10.586552392706016,10.49,15.0,OFF,0.1,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.49 kWh)
2026-03-19 21:00:00,21,10.3,1,0,9.977615389720397,10.49,15.0,OFF,-0.51,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.49 kWh)
2026-03-19 22:00:00,22,9.55,1,0,10.56425872129434,10.49,15.0,OFF,0.07,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.49 kWh)
2026-03-19 23:00:00,23,9.15,1,0,11.552455851719287,10.49,15.0,OFF,1.06,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.49 kWh)
2026-03-20 00:00:00,0,8.45,1,0,9.900561133873754,10.8,15.0,OFF,-0.9,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.80 kWh)
2026-03-20 01:00:00,1,7.15,1,0,10.901215158497491,10.8,15.0,OFF,0.1,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.80 kWh)
2026-03-20 02:00:00,2,6.25,1,0,12.349657450077432,10.8,15.0,OFF,1.55,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.80 kWh)
2026-03-20 03:00:00,3,5.35,1,0,12.174448257741478,10.8,15.0,OFF,1.37,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.80 kWh)
2026-03-20 04:00:00,4,4.75,1,0,13.107080050933778,10.8,15.0,OFF,2.31,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.80 kWh)
2026-03-20 05:00:00,5,4.45,1,0,12.96212781954893,10.8,15.0,OFF,2.16,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.80 kWh)
2026-03-20 06:00:00,6,4.15,1,0,29.486834791522774,10.8,15.0,OFF,18.69,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.80 kWh)
2026-03-20 07:00:00,7,3.95,1,0,38.32685476190528,10.8,15.0,OFF,27.53,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.80 kWh)
2026-03-20 08:00:00,8,4.7,1,0,91.77894934185088,10.8,15.0,OFF,80.98,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (10.80 kWh)
2026-03-20 09:00:00,9,7.05,1,0,94.91752682843465,106.72,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-03-20 10:00:00,10,9.65,1,0,93.45933523632786,113.06,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-03-20 11:00:00,11,12.25,1,52,68.52777737545931,101.77,19.5,ON,-33.24,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-03-20 12:00:00,12,14.35,1,83,26.02235577530429,10.8,19.5,ON,15.22,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
