Date,Hour,D11_ELEC_MTH_general TD Audio [kWh] [D11 - Futur l'expo (MTH)],D11_ELEC_MTH_inter general scenique [kWh] [D11 - Futur l'expo (MTH)]
2025-04-17 06:00:00.000,06:00,8.198400000005496,27.161600000015458
2025-04-17 07:00:00.000,07:00,8.64930909088474,29.168872727231463
2025-04-17 08:00:00.000,08:00,10.259490909085038,35.86792727273529
2025-04-17 09:00:00.000,09:00,12.69440000001923,35.96799999999348
2025-04-17 10:00:00.000,10:00,14.00639999997802,35.008000000030734
2025-04-17 11:00:00.000,11:00,13.99360000002198,35.98719999996247
2025-04-17 12:00:00.000,12:00,14.4,34.79680000005756
2025-04-17 13:00:00.000,13:00,14.393599999987055,35.62239999996964
2025-04-17 14:00:00.000,14:00,14.01600000000326,35.00799999996089
2025-04-17 15:00:00.000,15:00,14.598399999982211,35.41760000002105
2025-04-17 16:00:00.000,16:00,14.39360000002198,35.55840000000317
2025-04-17 17:00:00.000,17:00,14.00319999998901,35.008000000030734
2025-04-17 18:00:00.000,18:00,13.600000000023284,35.007999999984165
2025-04-17 19:00:00.000,19:00,13.407999999984167,35.99359999999869
2025-04-17 20:00:00.000,20:00,13.98399999999674,35.008000000030734
2025-04-17 21:00:00.000,21:00,13.0048000000068,34.98239999995567
2025-04-17 22:00:00.000,22:00,9.388800000003538,28.825599999981932
2025-04-17 23:00:00.000,23:00,8.255085714277811,28.04480000003241
2025-04-18 00:00:00.000,00:00,8.042514285712969,27.123200000019278
2025-04-18 01:00:00.000,01:00,8.921599999978207,27.9295999999973
2025-04-18 02:00:00.000,02:00,7.9967999999993475,27.468800000008194
2025-04-18 03:00:00.000,03:00,8.793600000021979,28.031999999983235
2025-04-18 04:00:00.000,04:00,8.204799999995156,27.199999999953434
2025-04-18 05:00:00.000,05:00,8.793600000021979,27.77600000007078
2025-04-18 06:00:00.000,06:00,9.017599999986123,30.835199999948962
2025-04-18 07:00:00.000,07:00,9.990399999998044,35.96799999999348
2025-04-18 08:00:00.000,08:00,9.487999999988824,35.430400000012014
2025-04-18 09:00:00.000,09:00,13.311999999999534,35.00799999999581
2025-04-18 10:00:00.000,10:00,13.99360000002198,35.968000000028404
2025-04-18 11:00:00.000,11:00,14.00639999997802,35.00799999999581
2025-04-18 12:00:00.000,12:00,14.787200000009035,35.39199999999255
2025-04-18 13:00:00.000,13:00,14.01600000000326,34.98240000002552
2025-04-18 14:00:00.000,14:00,14.003200000000652,35.00799999996089
2025-04-18 15:00:00.000,15:00,14.579200000013225,36.03200000000652
2025-04-18 16:00:00.000,16:00,14.412799999979324,34.969599999976346
2025-04-18 17:00:00.000,17:00,13.99680000001099,35.008000000030734
2025-04-18 18:00:00.000,18:00,13.60639999997802,34.98240000002552
2025-04-18 19:00:00.000,19:00,12.992000000027474,36.03199999993667
2025-04-18 20:00:00.000,20:00,13.401599999994506,35.008000000030734
2025-04-18 21:00:00.000,21:00,12,35.96799999999348
2025-04-18 22:00:00.000,22:00,10.003199999989011,28.441599999996832
2025-04-18 23:00:00.000,23:00,8.664685714268126,27.551085714323982
2025-04-19 00:00:00.000,00:00,9.927314285759348,27.89851428571523
2025-04-19 01:00:00.000,01:00,8.991999999975087,28.031999999994877
2025-04-19 02:00:00.000,02:00,9.017599999980304,26.700799999944863
2025-04-19 03:00:00.000,03:00,8.998400000017137,27.980800000065937
2025-04-19 04:00:00.000,04:00,9.811200000008103,27.82719999991823
2025-04-19 05:00:00.000,05:00,8.991999999980909,27.96800000008661
2025-04-19 06:00:00.000,06:00,9.19680000001099,27.212799999932756
2025-04-19 07:00:00.000,07:00,9.785600000002887,35.622400000016206
2025-04-19 08:00:00.000,08:00,8.815999999991618,35.366399999998976
2025-04-19 09:00:00.000,09:00,12,36.03200000000652
2025-04-19 10:00:00.000,10:00,13.99360000002198,35.00799999999581
2025-04-19 11:00:00.000,11:00,14.00639999997802,34.96320000002161
2025-04-19 12:00:00.000,12:00,13.795200000016486,35.41119999999646
2025-04-19 13:00:00.000,13:00,14.00319999998901,35.00799999996089
2025-04-19 14:00:00.000,14:00,13.99680000001099,35.008000000030734
2025-04-19 15:00:00.000,15:00,14.00319999998901,35.392000000015834
2025-04-19 16:00:00.000,16:00,13.99680000001099,35.58400000000838
2025-04-19 17:00:00.000,17:00,13.60639999997802,35.007999999984165
2025-04-19 18:00:00.000,18:00,13.38880000001518,35.00799999996089
2025-04-19 19:00:00.000,19:00,13.996799999999348,35.008000000030734
2025-04-19 20:00:00.000,20:00,13.01119999999646,35.96799999999348
2025-04-19 21:00:00.000,21:00,12.992000000004191,35.008000000030734
2025-04-19 22:00:00.000,22:00,8.409599999990315,28.41599999999162
2025-04-19 23:00:00.000,23:00,8.255085714292779,27.576685714229406
2025-04-20 00:00:00.000,00:00,8.93531428574019,27.898514285803376
2025-04-20 01:00:00.000,01:00,8.099200000002748,27.110399999923537
2025-04-20 02:00:00.000,02:00,7.900799999997253,27.417600000009408
2025-04-20 03:00:00.000,03:00,8.81919999998063,27.980799999996087
2025-04-20 04:00:00.000,04:00,8,28.03200000000652
2025-04-20 05:00:00.000,05:00,8.198400000005496,27.200000000023284
2025-04-20 06:00:00.000,06:00,8.793599999975413,27.77600000000093
2025-04-20 07:00:00.000,07:00,9.124654545463535,32.38167272725735
2025-04-20 08:00:00.000,08:00,8.96494545457218,35.80392727272225
2025-04-20 09:00:00.000,09:00,12.71679999998305,36.03200000000652
2025-04-20 10:00:00.000,10:00,13.98399999999674,35.96799999999348
2025-04-20 11:00:00.000,11:00,13.993599999998697,35.008000000030734
2025-04-20 12:00:00.000,12:00,13.40800000001327,34.40639999998966
2025-04-20 13:00:00.000,13:00,14.015999999979977,35.99359999999869
2025-04-20 14:00:00.000,14:00,13.388800000003538,35.008000000030734
2025-04-20 15:00:00.000,15:00,13.99680000001099,34.98239999995567
2025-04-20 16:00:00.000,16:00,13.60639999997802,35.008000000030734
2025-04-20 17:00:00.000,17:00,13.38880000001518,35.417599999974485
2025-04-20 18:00:00.000,18:00,13.0048000000068,35.58400000000838
2025-04-20 19:00:00.000,19:00,13.01119999999646,35.008000000030734
2025-04-20 20:00:00.000,20:00,13.587200000009034,34.98239999995567
2025-04-20 21:00:00.000,21:00,12.409599999990315,36.03200000000652
2025-04-20 22:00:00.000,22:00,9.38880000001518,28.377599999983794
2025-04-20 23:00:00.000,23:00,8.255085714292779,27.5602285714687
2025-04-21 00:00:00.000,00:00,9.03451428569055,27.953371428571906
2025-04-21 01:00:00.000,01:00,8.921599999978207,27.96800000000512
2025-04-21 02:00:00.000,02:00,7.9967999999993475,27.53279999998631
2025-04-21 03:00:00.000,03:00,8.998400000017137,27.199999999953434
2025-04-21 04:00:00.000,04:00,8,27.980800000065937
2025-04-21 05:00:00.000,05:00,8.992000000027474,27.82719999991823
2025-04-21 06:00:00.000,06:00,8.81919999998063,28.787200000067244
2025-04-21 07:00:00.000,07:00,9.196799999976065,35.98079999999609
2025-04-21 08:00:00.000,08:00,9.587200000032317,35.41759999999776
2025-04-21 09:00:00.000,09:00,13.014399999991292,35.00799999994924
2025-04-21 10:00:00.000,10:00,13.68640000000596,35.987200000078886
2025-04-21 11:00:00.000,11:00,13.993599999981233,34.98879999994533
2025-04-21 12:00:00.000,12:00,13.11040000000503,35.430400000012014
2025-04-21 13:00:00.000,13:00,13.99680000001099,35.007999999984165
2025-04-21 14:00:00.000,14:00,12.991999999992549,35.96800000004005
2025-04-21 15:00:00.000,15:00,14.01600000000326,35.007999999984165
2025-04-21 16:00:00.000,16:00,12.992000000004191,35.9935999999987
2025-04-21 17:00:00.000,17:00,12,34.982400000025514
2025-04-21 18:00:00.000,18:00,12,35.00799999996089
2025-04-21 19:00:00.000,19:00,11.007999999995809,36.03200000000652
2025-04-21 20:00:00.000,20:00,10.9951999999932,35.96799999999348
2025-04-21 21:00:00.000,21:00,11.008000000007451,35.008000000030734
2025-04-21 22:00:00.000,22:00,8.39680000001099,28.377599999983794
2025-04-21 23:00:00.000,23:00,8.26331428570806,27.61508571423723
2025-04-22 00:00:00.000,00:00,8.043885714284677,27.898514285803373
2025-04-22 01:00:00.000,01:00,8,28.031999999901743
2025-04-22 02:00:00.000,02:00,7.897600000002421,27.468800000089686
2025-04-22 03:00:00.000,03:00,8,27.212799999932756
2025-04-22 04:00:00.000,04:00,8,27.814400000008757
2025-04-22 05:00:00.000,05:00,8.793599999975413,27.980799999996087
2025-04-22 06:00:00.000,06:00,8,31.795200000004844
2025-04-22 07:00:00.000,07:00,8.204799999995156,36.03200000000652
2025-04-22 08:00:00.000,08:00,9.587200000032317,35.366399999998976
2025-04-22 09:00:00.000,09:00,10.998399999988033,36.03200000000652
2025-04-22 10:00:00.000,10:00,13.993599999998697,34.963199999986685
2025-04-22 11:00:00.000,11:00,12.71679999998305,36.01280000003753
2025-04-22 12:00:00.000,12:00,13.088000000017928,34.81599999997998
2025-04-22 13:00:00.000,13:00,13.59999999998836,35.58400000000839
2025-04-22 14:00:00.000,14:00,13.40800000000745,35.008000000030734
2025-04-22 15:00:00.000,15:00,12.992000000004191,34.98239999995567
2025-04-22 16:00:00.000,16:00,13.59999999998836,35.41760000002105
2025-04-22 17:00:00.000,17:00,13.40800000000745,35.622399999969645
2025-04-22 18:00:00.000,18:00,13.587200000020676,34.96960000002291
2025-04-22 19:00:00.000,19:00,13.401599999982864,35.008000000030734
2025-04-22 20:00:00.000,20:00,13.01119999999646,34.98239999995567
2025-04-22 21:00:00.000,21:00,12,35.41760000002105
2025-04-22 22:00:00.000,22:00,8.396799999987707,28.377599999983797
2025-04-22 23:00:00.000,23:00,8.26331428570806,28.028342857171914
2025-04-23 00:00:00.000,00:00,8.043885714284677,27.178057142875957
2025-04-23 01:00:00.000,01:00,8,28.025599999912085
2025-04-23 02:00:00.000,02:00,7.897600000002421,27.372800000081767
2025-04-23 03:00:00.000,03:00,8,28.031999999913385
2025-04-23 04:00:00.000,04:00,8,27.96800000008661
2025-04-23 05:00:00.000,05:00,8,27.212799999932756
2025-04-23 06:00:00.000,06:00,8.793600000021979,28.019200000003913
2025-04-23 07:00:00.000,07:00,8.998400000017137,34.56000000000931
2025-04-23 08:00:00.000,08:00,8.815999999985797,35.41760000003269
2025-04-23 09:00:00.000,09:00,13.68640000000596,36.031999999971596
2025-04-23 10:00:00.000,10:00,13.299200000002747,34.96320000002161
2025-04-23 11:00:00.000,11:00,12.947199999991184,35.81226666666723
2025-04-23 12:00:00.000,12:00,12.857599999992331,35.016533333280435
2025-04-23 13:00:00.000,13:00,13.99680000001099,35.55840000007302
2025-04-23 14:00:00.000,14:00,13.01119999999646,35.00799999996089
2025-04-23 15:00:00.000,15:00,13.587200000009034,35.008000000030734
2025-04-23 16:00:00.000,16:00,13.401599999994506,35.99359999995213
2025-04-23 17:00:00.000,17:00,13.01119999999646,35.008000000030734
2025-04-23 18:00:00.000,18:00,13.587200000009034,36.00640000000131
2025-04-23 19:00:00.000,19:00,12.409599999990315,35.00799999996089
2025-04-23 20:00:00.000,20:00,11.987199999997392,35.99360000006855
2025-04-23 21:00:00.000,21:00,12.012800000002608,34.98239999995567
2025-04-23 22:00:00.000,22:00,8.396799999987707,28.441599999996832
2025-04-23 23:00:00.000,23:00,8.255085714292779,27.551085714323982
2025-04-24 00:00:00.000,00:00,8.042514285715463,27.89851428571523
2025-04-24 01:00:00.000,01:00,8,28.031999999994877
2025-04-24 02:00:00.000,02:00,7.900799999997253,26.700799999944863
2025-04-24 03:00:00.000,03:00,8,27.980800000065937
2025-04-24 04:00:00.000,04:00,8,27.82719999991823
2025-04-24 05:00:00.000,05:00,8.793600000021979,27.96800000008661
2025-04-24 06:00:00.000,06:00,8,28.031999999913385
2025-04-24 07:00:00.000,07:00,8.198400000005494,27.200000000023284
2025-04-24 08:00:00.000,08:00,9.60959999996703,28.972800000035203
2025-04-24 09:00:00.000,09:00,12,36.012800000002606
2025-04-24 10:00:00.000,10:00,13.686400000029243,35.987199999997394
2025-04-24 11:00:00.000,11:00,13.172945454525125,34.62923636366402
2025-04-24 12:00:00.000,12:00,13.53425454546761,35.17556363630786
2025-04-24 13:00:00.000,13:00,13.401599999994506,35.622400000016206
2025-04-24 14:00:00.000,14:00,12.991999999992549,35.007999999984165
2025-04-24 15:00:00.000,15:00,13.606400000012945,34.96960000002291
2025-04-24 16:00:00.000,16:00,13.401599999994506,36.00640000000131
2025-04-24 17:00:00.000,17:00,14.00319999998901,35.00799999996089
2025-04-24 18:00:00.000,18:00,13.0048000000068,35.008000000030734
2025-04-24 19:00:00.000,19:00,12.396799999987707,35.007999999984165
2025-04-24 20:00:00.000,20:00,11.603200000012293,34.96960000002291
2025-04-24 21:00:00.000,21:00,11.987199999997392,35.008000000030734
2025-04-24 22:00:00.000,22:00,8.409599999990315,28.79999999995343
2025-04-24 23:00:00.000,23:00,7.25851428570126,28.044799999985845
2025-04-25 00:00:00.000,00:00,8.043885714284677,27.123200000019278
2025-04-25 01:00:00.000,01:00,8,28.03200000000652
2025-04-25 02:00:00.000,02:00,7.897600000002422,27.417600000009408
2025-04-25 03:00:00.000,03:00,7.801600000006147,27.980799999996087
2025-04-25 04:00:00.000,04:00,8,27.96799999999348
2025-04-25 05:00:00.000,05:00,8,27.21280000002589
2025-04-25 06:00:00.000,06:00,8,27.827199999988082
2025-04-25 07:00:00.000,07:00,8.992000000015832,35.77600000000093
2025-04-25 08:00:00.000,08:00,8.800000000011641,35.41759999999776
2025-04-25 09:00:00.000,09:00,12,35.98719999999739
2025-04-25 10:00:00.000,10:00,13.014399999991292,34.98880000002682
2025-04-25 11:00:00.000,11:00,12.991999999986728,35.315199999941974
2025-04-25 12:00:00.000,12:00,13.39840000002878,35.12320000001928
2025-04-25 13:00:00.000,13:00,13.407999999984167,35.35360000000801
2025-04-25 14:00:00.000,14:00,12.991999999992549,35.622400000016206
2025-04-25 15:00:00.000,15:00,13.0048000000068,35.007999999984165
2025-04-25 16:00:00.000,16:00,12.992000000004191,35.00799999996089
2025-04-25 17:00:00.000,17:00,12.59519999998156,35.99360000006855
2025-04-25 18:00:00.000,18:00,12.4160000000149,34.98239999995567
2025-04-25 19:00:00.000,19:00,12.991999999992549,35.008000000030734
2025-04-25 20:00:00.000,20:00,12,35.007999999984165
2025-04-25 21:00:00.000,21:00,12,35.00799999996089
2025-04-25 22:00:00.000,22:00,9.99680000001099,28.78720000004396
2025-04-25 23:00:00.000,23:00,9.529599999997298,27.150628571408532
2025-04-26 00:00:00.000,00:00,9.078399999975227,28.055771428581128
2025-04-26 01:00:00.000,01:00,8.995200000022306,27.92320000000764
2025-04-26 02:00:00.000,02:00,8.79360000001616,27.47519999999786
2025-04-26 03:00:00.000,03:00,8.991999999980907,27.200000000023284
2025-04-26 04:00:00.000,04:00,9.215999999979978,27.980799999996087
2025-04-26 05:00:00.000,05:00,8.998400000017135,27.827199999988082
2025-04-26 06:00:00.000,06:00,9.811200000008103,30.771200000029058
2025-04-26 07:00:00.000,07:00,10.982400000013877,36.03199999991339
2025-04-26 08:00:00.000,08:00,9.118254545443182,35.54792727281297
2025-04-26 09:00:00.000,09:00,12.689745454529342,34.82647272721674
2025-04-26 10:00:00.000,10:00,15.008000000013272,35.31520000002347
2025-04-26 11:00:00.000,11:00,14.678400000015973,35.724799999978856
2025-04-26 12:00:00.000,12:00,14.111999999976252,34.368000000016764
2025-04-26 13:00:00.000,13:00,14.59199999999255,36.0064000000013
2025-04-26 14:00:00.000,14:00,14.412800000014249,35.00799999996089
2025-04-26 15:00:00.000,15:00,14.598399999982211,35.008000000030734
2025-04-26 16:00:00.000,16:00,14.39360000002198,35.007999999984165
2025-04-26 17:00:00.000,17:00,14.598400000005494,34.96960000002291
2025-04-26 18:00:00.000,18:00,12.409599999990315,35.392000000015834
2025-04-26 19:00:00.000,19:00,12.992000000004191,35.62239999994635
2025-04-26 20:00:00.000,20:00,12,35.008000000030734
2025-04-26 21:00:00.000,21:00,13.60639999997802,35.96799999999348
2025-04-26 22:00:00.000,22:00,10.39360000002198,28.41599999999162
2025-04-26 23:00:00.000,23:00,8.651885714303768,27.430400000046937
2025-04-27 00:00:00.000,00:00,9.956114285668757,27.18079999992624
2025-04-27 01:00:00.000,01:00,8.992000000021653,27.97440000008792
2025-04-27 02:00:00.000,02:00,8.995200000022304,27.43039999990724
2025-04-27 03:00:00.000,03:00,9.017599999986123,27.96800000008661
2025-04-27 04:00:00.000,04:00,8.99839999997057,27.212799999932756
2025-04-27 05:00:00.000,05:00,9.785600000037812,27.814400000008753
2025-04-27 06:00:00.000,06:00,8.991999999980909,27.980799999996087
2025-04-27 07:00:00.000,07:00,11.008000000019093,36.78720000006724
2025-04-27 08:00:00.000,08:00,9.807999999972525,34.71359999993583
2025-04-27 09:00:00.000,09:00,12.992000000010012,35.724800000013786
2025-04-27 10:00:00.000,10:00,15.007999999989988,35.96799999999348
2025-04-27 11:00:00.000,11:00,11.798400000005495,35.430400000012014
2025-04-27 12:00:00.000,12:00,13.888000000023748,35.22676363635004
2025-04-27 13:00:00.000,13:00,13.10079999997979,34.75083636365704
2025-04-27 14:00:00.000,14:00,13.606400000012945,35.008000000030734
2025-04-27 15:00:00.000,15:00,13.401599999994506,36.00639999993145
2025-04-27 16:00:00.000,16:00,12.59519999998156,35.008000000030734
2025-04-27 17:00:00.000,17:00,12.4160000000149,35.96799999999348
2025-04-27 18:00:00.000,18:00,10.98880000000354,35.008000000030734
2025-04-27 19:00:00.000,19:00,11.404799999983515,35.007999999984165
2025-04-27 20:00:00.000,20:00,11.603200000012293,35.00799999996089
2025-04-27 21:00:00.000,21:00,11.987199999997392,35.96800000006333
2025-04-27 22:00:00.000,22:00,8.409599999990315,28.441599999926982
2025-04-27 23:00:00.000,23:00,8.39680000001099,27.551085714323982
2025-04-28 00:00:00.000,00:00,8.892800000024726,27.95611428572696
2025-04-28 01:00:00.000,01:00,8.921599999978207,27.05280000001658
2025-04-28 02:00:00.000,02:00,7.996800000005169,27.43039999998873
2025-04-28 03:00:00.000,03:00,8.793599999975413,27.96800000001676
2025-04-28 04:00:00.000,04:00,8.204799999995156,28.031999999983235
2025-04-28 05:00:00.000,05:00,8.793600000021979,27.96800000001676
2025-04-28 06:00:00.000,06:00,8.992000000015832,27.21280000000261
2025-04-28 07:00:00.000,07:00,8.847709090890236,34.16087272722401
2025-04-28 08:00:00.000,08:00,8.960290909082289,35.86792727273529
2025-04-28 09:00:00.000,09:00,13.001600000011969,35.00799999999581
2025-04-28 10:00:00.000,10:00,14.006400000001303,35.968000000028404
2025-04-28 11:00:00.000,11:00,13.68640000000596,35.00799999999581
2025-04-28 12:00:00.000,12:00,13.894399999980427,35.148799999943
2025-04-28 13:00:00.000,13:00,13.80480000002232,35.22560000007506
2025-04-28 14:00:00.000,14:00,13.401599999994506,35.00799999996089
2025-04-28 15:00:00.000,15:00,14.003199999989011,35.008000000030734
2025-04-28 16:00:00.000,16:00,12,35.58399999996182
2025-04-28 17:00:00.000,17:00,12.595200000016485,35.417600000021054
2025-04-28 18:00:00.000,18:00,11.404799999983515,34.98240000002552
2025-04-28 19:00:00.000,19:00,11.385600000014529,36.03199999993667
2025-04-28 20:00:00.000,20:00,11.008000000007451,35.008000000030734
2025-04-28 21:00:00.000,21:00,11.60319999998901,35.96799999999348
2025-04-28 22:00:00.000,22:00,8.39680000001099,28.441599999996832
2025-04-28 23:00:00.000,23:00,8.255085714292779,27.551085714323982
2025-04-29 00:00:00.000,00:00,7.943314285712716,27.89851428571523
2025-04-29 01:00:00.000,01:00,7.107199999975273,28.031999999994877
2025-04-29 02:00:00.000,02:00,7.900799999997253,26.700799999944863
2025-04-29 03:00:00.000,03:00,8.793600000021979,27.980800000065937
2025-04-29 04:00:00.000,04:00,8,27.82719999991823
2025-04-29 05:00:00.000,05:00,8,27.96800000008661
2025-04-29 06:00:00.000,06:00,8.198400000005496,28.799999999976716
2025-04-29 07:00:00.000,07:00,8.793599999975413,36.991999999969266
2025-04-29 08:00:00.000,08:00,8.815999999991618,35.41760000003269
2025-04-29 09:00:00.000,09:00,12,35.00799999999581
2025-04-29 10:00:00.000,10:00,12.992000000010012,35.31519999994198
2025-04-29 11:00:00.000,11:00,13.993599999998697,35.680000000086146
2025-04-29 12:00:00.000,12:00,12.947199999993122,34.78826666661383
2025-04-29 13:00:00.000,13:00,13.452800000024338,35.01653333335804
2025-04-29 14:00:00.000,14:00,13.401599999982864,35.62239999996964
2025-04-29 15:00:00.000,15:00,13.01119999999646,34.96960000002291
2025-04-29 16:00:00.000,16:00,12.992000000004191,35.008000000030734
2025-04-29 17:00:00.000,17:00,12.012800000002608,34.98239999995567
2025-04-29 18:00:00.000,18:00,11.987199999997392,36.03200000000652
2025-04-29 19:00:00.000,19:00,11.007999999995809,35.007999999984165
2025-04-29 20:00:00.000,20:00,11.385600000014529,35.96800000004005
2025-04-29 21:00:00.000,21:00,11.622399999992922,35.007999999984165
2025-04-29 22:00:00.000,22:00,8.39680000001099,28.787200000020675
2025-04-29 23:00:00.000,23:00,8.26331428570806,27.205485714230285
2025-04-30 00:00:00.000,00:00,7.944685714281929,28.000914285712806
2025-04-30 01:00:00.000,01:00,8.099200000002748,27.92960000000894
2025-04-30 02:00:00.000,02:00,7.897600000002421,27.468799999996552
2025-04-30 03:00:00.000,03:00,8,27.200000000023284
2025-04-30 04:00:00.000,04:00,8,27.77600000000093
2025-04-30 05:00:00.000,05:00,8,28.03200000000652
2025-04-30 06:00:00.000,06:00,8.99839999997057,31.795200000004844
2025-04-30 07:00:00.000,07:00,8,35.9807999999728
2025-04-30 08:00:00.000,08:00,8.649309090931308,35.41760000003269
2025-04-30 09:00:00.000,09:00,11.936290909089042,36.031999999971596
2025-04-30 10:00:00.000,10:00,13.001600000011967,34.96320000002161
2025-04-30 11:00:00.000,11:00,14.00639999997802,35.724800000013786
2025-04-30 12:00:00.000,12:00,12.001151999996047,35.37715199999325
2025-04-30 13:00:00.000,13:00,11.99616000001319,35.03615999998525
2025-04-30 14:00:00.000,14:00,11.99616000001319,35.03615999998525
2025-04-30 15:00:00.000,15:00,11.99616000001319,35.03615999998525
2025-04-30 16:00:00.000,16:00,12.010367999964393,35.802368000039834
2025-04-30 17:00:00.000,17:00,11.008000000013272,35.98719999999739
2025-04-30 18:00:00.000,18:00,11.22007272728793,34.38720000002068
2025-04-30 19:00:00.000,19:00,10.9719272726988,36.03199999993667
2025-04-30 20:00:00.000,20:00,10.598400000005494,35.99360000006855
2025-04-30 21:00:00.000,21:00,12,34.98239999995567
2025-04-30 22:00:00.000,22:00,8.396799999987707,28.825599999981932
2025-04-30 23:00:00.000,23:00,8.26331428570806,27.16708571433888
2025-05-01 00:00:00.000,00:00,8.043885714284677,27.89851428571523
2025-05-01 01:00:00.000,01:00,8.892800000024728,28.031999999994877
2025-05-01 02:00:00.000,02:00,8.00319999999483,27.468800000008194
2025-05-01 03:00:00.000,03:00,8,27.21280000000261
2025-05-01 04:00:00.000,04:00,8.793600000021979,27.82719999991823
2025-05-01 05:00:00.000,05:00,8,27.96800000008661
2025-05-01 06:00:00.000,06:00,8.198400000005496,28.031999999913385
2025-05-01 07:00:00.000,07:00,9.811199999961538,35.776000000094065
2025-05-01 08:00:00.000,08:00,8.998400000017137,36.01919999991078
2025-05-01 09:00:00.000,09:00,11.79199999999837,35.36640000008047
2025-05-01 10:00:00.000,10:00,13.695999999990454,36.03199999992503
2025-05-01 11:00:00.000,11:00,13.311999999999534,35.008000000030734
2025-05-01 12:00:00.000,12:00,13.99360000002198,35.25120000001043
2025-05-01 13:00:00.000,13:00,13.804799999983516,35.12320000001928
2025-05-01 14:00:00.000,14:00,13.600000000023284,35.007999999984165
2025-05-01 15:00:00.000,15:00,13.407999999984167,35.00799999996089
2025-05-01 16:00:00.000,16:00,12.991999999992549,35.41760000002105
2025-05-01 17:00:00.000,17:00,13.99680000001099,35.55840000000317
2025-05-01 18:00:00.000,18:00,12,35.008000000030734
2025-05-01 19:00:00.000,19:00,12,35.007999999984165
2025-05-01 20:00:00.000,20:00,12,35.58400000000838
2025-05-01 21:00:00.000,21:00,12,35.41760000002105
2025-05-01 22:00:00.000,22:00,8.39680000001099,28.415999999921766
2025-05-01 23:00:00.000,23:00,8.255085714292779,27.551085714323982
2025-05-02 00:00:00.000,00:00,8.042514285715463,27.89851428571523
2025-05-02 01:00:00.000,01:00,8.89279999997234,28.03200000000652
2025-05-02 02:00:00.000,02:00,7.8016000000003265,27.520000000006984
2025-05-02 03:00:00.000,03:00,8,27.161600000015458
2025-05-02 04:00:00.000,04:00,8.198400000005496,28.019200000003913
2025-05-02 05:00:00.000,05:00,8,27.77600000000093
2025-05-02 06:00:00.000,06:00,8,28.851199999963868
2025-05-02 07:00:00.000,07:00,9.811199999996461,34.9568000000203
2025-05-02 08:00:00.000,08:00,8.998400000017137,36.991999999969266
2025-05-02 09:00:00.000,09:00,12.793599999981234,34.41280000002589
2025-05-02 10:00:00.000,10:00,14.01600000000326,36.012800000002606
2025-05-02 11:00:00.000,11:00,14.006400000001303,35.00799999994924
2025-05-02 12:00:00.000,12:00,13.98399999999674,34.625163636397865
2025-05-02 13:00:00.000,13:00,13.795199999999022,35.13483636364637
2025-05-02 14:00:00.000,14:00,13.606400000012945,35.622400000016206
2025-05-02 15:00:00.000,15:00,13.401599999994506,35.007999999984165
2025-05-02 16:00:00.000,16:00,14.00319999998901,35.00799999996089
2025-05-02 17:00:00.000,17:00,13.99680000001099,35.008000000030734
2025-05-02 18:00:00.000,18:00,14.00319999998901,35.35360000000801
2025-05-02 19:00:00.000,19:00,13.587200000020676,35.622400000016206
2025-05-02 20:00:00.000,20:00,13.401599999982864,35.007999999984165
2025-05-02 21:00:00.000,21:00,11.622399999992922,35.00799999996089
2025-05-02 22:00:00.000,22:00,8.793600000021979,28.78720000004396
2025-05-02 23:00:00.000,23:00,8.409599999990315,27.150628571408532
2025-05-03 00:00:00.000,00:00,8.790399999974762,28.055771428581128
2025-05-03 01:00:00.000,01:00,8.102399999997578,27.92320000000764
2025-05-03 02:00:00.000,02:00,8.694400000025052,27.47519999999786
2025-05-03 03:00:00.000,03:00,8.198399999993853,27.200000000023284
2025-05-03 04:00:00.000,04:00,8.793600000021979,27.77600000000093
2025-05-03 05:00:00.000,05:00,8,28.031999999983235
2025-05-03 06:00:00.000,06:00,8.991999999980909,30.771200000029054
2025-05-03 07:00:00.000,07:00,9.215999999979978,36.03199999991339
2025-05-03 08:00:00.000,08:00,9.59360000003362,35.38560000008438
2025-05-03 09:00:00.000,09:00,12,36.012799999921114
2025-05-03 10:00:00.000,10:00,14.700799999997253,35.008000000030734
2025-05-03 11:00:00.000,11:00,14.015999999985798,35.00799999999581
2025-05-03 12:00:00.000,12:00,13.222399999996801,35.767466666696905
2025-05-03 13:00:00.000,13:00,13.862400000014652,34.606933333321166
2025-05-03 14:00:00.000,14:00,14.00319999998901,35.00799999996089
2025-05-03 15:00:00.000,15:00,13.99680000001099,35.008000000030734
2025-05-03 16:00:00.000,16:00,14.00319999998901,35.392000000015834
2025-05-03 17:00:00.000,17:00,13.996800000010989,35.58400000000838
2025-05-03 18:00:00.000,18:00,13.01119999999646,35.007999999984165
2025-05-03 19:00:00.000,19:00,11.980799999996089,35.00799999996089
2025-05-03 20:00:00.000,20:00,11.40480000001844,35.392000000015834
2025-05-03 21:00:00.000,21:00,11.60319999998901,35.008000000030734
2025-05-03 22:00:00.000,22:00,8.39680000001099,28.991999999969266
2025-05-03 23:00:00.000,23:00,8.255085714292779,27.576685714329194
2025-05-04 00:00:00.000,00:00,7.943314285712716,27.89851428571523
2025-05-04 01:00:00.000,01:00,8.099200000002748,27.110400000016668
2025-05-04 02:00:00.000,02:00,7.900799999997253,27.622399999923076
