Date,Hour,A13_Elec_Aquascope_TGBT1 (attraction) [kWh] [A13 - Aquascope],A13_Elec_Aquascope_TGBT2 (batiment) [kWh] [A13 - Aquascope],A13_ELEC Energie Compteur Electrique TGBT1 GENERAL [kWh] [A13 - Aquascope],A13_ELEC Energie Compteur Electrique TGBT2 GENERAL [kWh] [A13 - Aquascope]
2025-06-22 16:00:00.000,16:00,345.2,331.79999999999995,333.52941176470586,328.8235294117647
2025-06-22 17:00:00.000,17:00,344.66666666666663,332.2,162.48529411764707,164.70588235294116
2025-06-22 18:00:00.000,18:00,340.83333333333337,335.29999999999995,147,140
2025-06-22 19:00:00.000,19:00,181.3,184.8,141.22058823529412,131.76470588235293
2025-06-22 20:00:00.000,20:00,162,154.59999999999997,154.94117647058823,149.76470588235293
2025-06-22 21:00:00.000,21:00,125,116.7,153.76470588235296,152.70588235294116
2025-06-22 22:00:00.000,22:00,153.2,147.6,143.0735294117647,151.01470588235293
2025-06-22 23:00:00.000,23:00,158,155,153,140.75
2025-06-23 00:00:00.000,00:00,141,150,150.5735294117647,125.41176470588235
2025-06-23 01:00:00.000,01:00,165.55555555555557,156.66666666666669,137.05882352941177,138.29411764705884
2025-06-23 02:00:00.000,02:00,138.84444444444443,112.23333333333333,139.8235294117647,141.47058823529414
2025-06-23 03:00:00.000,03:00,138.6,135.5,142.41911764705884,142.8235294117647
2025-06-23 04:00:00.000,04:00,138,143,148.875,147
2025-06-23 05:00:00.000,05:00,143.4,143,137.76470588235293,137.76470588235293
2025-06-23 06:00:00.000,06:00,147.60000000000002,146.4,141.8523153942428,135.04380475594493
2025-06-23 07:00:00.000,07:00,154.4,153.6,141.91239048811013,122.48560700876095
2025-06-23 08:00:00.000,08:00,143.8,142.39999999999998,141.52941176470588,134.58823529411765
2025-06-23 09:00:00.000,09:00,124.15294117647059,102.25882352941176,155.64705882352942,142.29411764705884
2025-06-23 10:00:00.000,10:00,154.8470588235294,148.34117647058824,306.29411764705884,208.8235294117647
2025-06-23 11:00:00.000,11:00,159.4,143.6,502.0588235294118,339.1764705882353
