date,visitor_count,ec_value,cycle_attraction_max,duty_cycle_max,capacite salle,capacite file d'attente,capacite pre-salle,is_weekend,jf,is_open,type_frequentation,temperature,temp_max,temp_min,temp_moy,humidite,humidite_max,humidite_min,humidite_moy,rayonnement_solaire,hour,min,day,month,year,week
2025-08-20 21:00:00,22,0.0,4.5,0.6,190,800,190,0,0,1,THF,16.85,24.75,15.25,18.495832,95.64621,96.52289,50.2347,82.18592,33.0,21,0,20,8,2025,34
2025-08-20 22:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,THF,16.55,24.75,15.25,18.495832,94.119,96.52289,50.2347,82.18592,0.0,22,0,20,8,2025,34
2025-08-20 23:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,THF,16.2,24.75,15.25,18.495832,95.62482,96.52289,50.2347,82.18592,0.0,23,0,20,8,2025,34
2025-08-21 00:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,THF,15.95,22.45,15.4,18.53125,97.47402,98.09802,51.445454,77.52585,0.0,0,0,21,8,2025,34
2025-08-21 01:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,THF,16.15,22.45,15.4,18.53125,97.47789,98.09802,51.445454,77.52585,0.0,1,0,21,8,2025,34
2025-08-21 02:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,THF,15.8,22.45,15.4,18.53125,97.47112,98.09802,51.445454,77.52585,0.0,2,0,21,8,2025,34
2025-08-21 03:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,THF,15.5,22.45,15.4,18.53125,97.77903,98.09802,51.445454,77.52585,0.0,3,0,21,8,2025,34
2025-08-21 04:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,THF,15.4,22.45,15.4,18.53125,98.09219,98.09802,51.445454,77.52585,0.0,4,0,21,8,2025,34
2025-08-21 05:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,THF,15.8,22.45,15.4,18.53125,98.09802,98.09802,51.445454,77.52585,0.0,5,0,21,8,2025,34
2025-08-21 06:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,THF,16.1,22.45,15.4,18.53125,97.4769,98.09802,51.445454,77.52585,0.0,6,0,21,8,2025,34
2025-08-21 07:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,THF,16.25,22.45,15.4,18.53125,95.0156,98.09802,51.445454,77.52585,0.0,7,0,21,8,2025,34
2025-08-21 08:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,THF,16.2,22.45,15.4,18.53125,94.70948,98.09802,51.445454,77.52585,4.0,8,0,21,8,2025,34
2025-08-21 09:00:00,62,0.0,4.5,0.6,190,800,190,0,0,1,THF,16.1,22.45,15.4,18.53125,94.70549,98.09802,51.445454,77.52585,20.0,9,0,21,8,2025,34
2025-08-21 10:00:00,401,0.0,4.5,0.6,190,800,190,0,0,1,THF,16.2,22.45,15.4,18.53125,90.83146,98.09802,51.445454,77.52585,93.0,10,0,21,8,2025,34
2025-08-21 11:00:00,659,0.0,4.5,0.6,190,800,190,0,0,1,THF,17.65,22.45,15.4,18.53125,79.70395,98.09802,51.445454,77.52585,337.0,11,0,21,8,2025,34
2025-08-21 12:00:00,565,0.0,4.5,0.6,190,800,190,0,0,1,THF,19.25,22.45,15.4,18.53125,67.562065,98.09802,51.445454,77.52585,511.0,12,0,21,8,2025,34
2025-08-21 13:00:00,410,0.0,4.5,0.6,190,800,190,0,0,1,THF,20.35,22.45,15.4,18.53125,60.67761,98.09802,51.445454,77.52585,472.0,13,0,21,8,2025,34
2025-08-21 14:00:00,393,0.0,4.5,0.6,190,800,190,0,0,1,THF,21.1,22.45,15.4,18.53125,57.93935,98.09802,51.445454,77.52585,447.0,14,0,21,8,2025,34
2025-08-21 15:00:00,428,0.0,4.5,0.6,190,800,190,0,0,1,THF,21.5,22.45,15.4,18.53125,56.166096,98.09802,51.445454,77.52585,375.0,15,0,21,8,2025,34
2025-08-21 16:00:00,340,0.0,4.5,0.6,190,800,190,0,0,1,THF,22.05,22.45,15.4,18.53125,53.425564,98.09802,51.445454,77.52585,398.0,16,0,21,8,2025,34
2025-08-21 17:00:00,272,0.0,4.5,0.6,190,800,190,0,0,1,THF,22.45,22.45,15.4,18.53125,51.969326,98.09802,51.445454,77.52585,377.0,17,0,21,8,2025,34
2025-08-21 18:00:00,204,0.0,4.5,0.6,190,800,190,0,0,1,THF,22.4,22.45,15.4,18.53125,51.445454,98.09802,51.445454,77.52585,245.0,18,0,21,8,2025,34
2025-08-21 19:00:00,131,0.0,4.5,0.6,190,800,190,0,0,1,THF,21.8,22.45,15.4,18.53125,58.680458,98.09802,51.445454,77.52585,121.0,19,0,21,8,2025,34
2025-08-21 20:00:00,50,0.0,4.5,0.6,190,800,190,0,0,1,THF,21.45,22.45,15.4,18.53125,60.73575,98.09802,51.445454,77.52585,107.0,20,0,21,8,2025,34
2025-08-21 21:00:00,29,0.0,4.5,0.6,190,800,190,0,0,1,THF,20.55,22.45,15.4,18.53125,63.15232,98.09802,51.445454,77.52585,17.0,21,0,21,8,2025,34
2025-08-21 22:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,THF,20.0,22.45,15.4,18.53125,66.84082,98.09802,51.445454,77.52585,0.0,22,0,21,8,2025,34
2025-08-21 23:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,THF,18.75,22.45,15.4,18.53125,73.19037,98.09802,51.445454,77.52585,0.0,23,0,21,8,2025,34
2025-08-22 00:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.75,23.0,15.25,18.964582,77.67708,83.10747,44.76139,64.71243,0.0,0,0,22,8,2025,34
2025-08-22 01:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.15,23.0,15.25,18.964582,79.89324,83.10747,44.76139,64.71243,0.0,1,0,22,8,2025,34
2025-08-22 02:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.95,23.0,15.25,18.964582,79.60582,83.10747,44.76139,64.71243,0.0,2,0,22,8,2025,34
2025-08-22 03:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.0,23.0,15.25,18.964582,78.83861,83.10747,44.76139,64.71243,0.0,3,0,22,8,2025,34
2025-08-22 04:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.95,23.0,15.25,18.964582,82.379745,83.10747,44.76139,64.71243,0.0,4,0,22,8,2025,34
2025-08-22 05:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.5,23.0,15.25,18.964582,77.99595,83.10747,44.76139,64.71243,0.0,5,0,22,8,2025,34
2025-08-22 06:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.3,23.0,15.25,18.964582,77.965836,83.10747,44.76139,64.71243,0.0,6,0,22,8,2025,34
2025-08-22 07:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.35,23.0,15.25,18.964582,82.30511,83.10747,44.76139,64.71243,0.0,7,0,22,8,2025,34
2025-08-22 08:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.25,23.0,15.25,18.964582,83.10747,83.10747,44.76139,64.71243,26.0,8,0,22,8,2025,34
2025-08-22 09:00:00,60,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.4,23.0,15.25,18.964582,77.21721,83.10747,44.76139,64.71243,133.0,9,0,22,8,2025,34
2025-08-22 10:00:00,217,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.65,23.0,15.25,18.964582,71.80942,83.10747,44.76139,64.71243,317.0,10,0,22,8,2025,34
2025-08-22 11:00:00,409,0.0,4.5,0.6,190,800,190,0,0,1,HF,19.05,23.0,15.25,18.964582,66.20791,83.10747,44.76139,64.71243,495.0,11,0,22,8,2025,34
2025-08-22 12:00:00,318,0.0,4.5,0.6,190,800,190,0,0,1,HF,20.4,23.0,15.25,18.964582,60.689312,83.10747,44.76139,64.71243,648.0,12,0,22,8,2025,34
2025-08-22 13:00:00,160,0.0,4.5,0.6,190,800,190,0,0,1,HF,21.7,23.0,15.25,18.964582,53.865288,83.10747,44.76139,64.71243,750.0,13,0,22,8,2025,34
2025-08-22 14:00:00,100,0.0,4.5,0.6,190,800,190,0,0,1,HF,22.25,23.0,15.25,18.964582,49.734432,83.10747,44.76139,64.71243,675.0,14,0,22,8,2025,34
2025-08-22 15:00:00,139,0.0,4.5,0.6,190,800,190,0,0,1,HF,23.0,23.0,15.25,18.964582,45.81741,83.10747,44.76139,64.71243,699.0,15,0,22,8,2025,34
2025-08-22 16:00:00,136,0.0,4.5,0.6,190,800,190,0,0,1,HF,22.8,23.0,15.25,18.964582,46.221764,83.10747,44.76139,64.71243,505.0,16,0,22,8,2025,34
2025-08-22 17:00:00,105,0.0,4.5,0.6,190,800,190,0,0,1,HF,22.65,23.0,15.25,18.964582,46.644165,83.10747,44.76139,64.71243,375.0,17,0,22,8,2025,34
2025-08-22 18:00:00,114,0.0,4.5,0.6,190,800,190,0,0,1,HF,23.0,23.0,15.25,18.964582,44.76139,83.10747,44.76139,64.71243,493.0,18,0,22,8,2025,34
2025-08-22 19:00:00,60,0.0,4.5,0.6,190,800,190,0,0,1,HF,22.55,23.0,15.25,18.964582,45.086773,83.10747,44.76139,64.71243,322.0,19,0,22,8,2025,34
2025-08-22 20:00:00,54,0.0,4.5,0.6,190,800,190,0,0,1,HF,21.2,23.0,15.25,18.964582,51.12869,83.10747,44.76139,64.71243,172.0,20,0,22,8,2025,34
2025-08-22 21:00:00,8,0.0,4.5,0.6,190,800,190,0,0,1,HF,19.25,23.0,15.25,18.964582,54.86193,83.10747,44.76139,64.71243,34.0,21,0,22,8,2025,34
2025-08-22 22:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,18.0,23.0,15.25,18.964582,57.755035,83.10747,44.76139,64.71243,0.0,22,0,22,8,2025,34
2025-08-22 23:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.05,23.0,15.25,18.964582,61.52876,83.10747,44.76139,64.71243,0.0,23,0,22,8,2025,34
2025-08-23 00:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,16.1,24.65,10.65,17.9125,66.462845,89.83742,40.26273,63.141888,0.0,0,0,23,8,2025,34
2025-08-23 01:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,14.95,24.65,10.65,17.9125,72.75187,89.83742,40.26273,63.141888,0.0,1,0,23,8,2025,34
2025-08-23 02:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,14.0,24.65,10.65,17.9125,78.39651,89.83742,40.26273,63.141888,0.0,2,0,23,8,2025,34
2025-08-23 03:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,12.35,24.65,10.65,17.9125,82.755005,89.83742,40.26273,63.141888,0.0,3,0,23,8,2025,34
2025-08-23 04:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,11.7,24.65,10.65,17.9125,87.24767,89.83742,40.26273,63.141888,0.0,4,0,23,8,2025,34
2025-08-23 05:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,11.35,24.65,10.65,17.9125,87.80323,89.83742,40.26273,63.141888,0.0,5,0,23,8,2025,34
2025-08-23 06:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,11.2,24.65,10.65,17.9125,87.20064,89.83742,40.26273,63.141888,0.0,6,0,23,8,2025,34
2025-08-23 07:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,10.65,24.65,10.65,17.9125,89.83742,89.83742,40.26273,63.141888,0.0,7,0,23,8,2025,34
2025-08-23 08:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,11.75,24.65,10.65,17.9125,87.83921,89.83742,40.26273,63.141888,30.0,8,0,23,8,2025,34
2025-08-23 09:00:00,40,0.0,4.5,0.6,190,800,190,1,0,1,HF,13.85,24.65,10.65,17.9125,79.693,89.83742,40.26273,63.141888,167.0,9,0,23,8,2025,34
2025-08-23 10:00:00,193,0.0,4.5,0.6,190,800,190,1,0,1,HF,16.2,24.65,10.65,17.9125,70.362434,89.83742,40.26273,63.141888,341.0,10,0,23,8,2025,34
2025-08-23 11:00:00,302,0.0,4.5,0.6,190,800,190,1,0,1,HF,18.55,24.65,10.65,17.9125,60.656055,89.83742,40.26273,63.141888,509.0,11,0,23,8,2025,34
2025-08-23 12:00:00,231,0.0,4.5,0.6,190,800,190,1,0,1,HF,20.45,24.65,10.65,17.9125,52.834904,89.83742,40.26273,63.141888,651.0,12,0,23,8,2025,34
2025-08-23 13:00:00,165,0.0,4.5,0.6,190,800,190,1,0,1,HF,21.85,24.65,10.65,17.9125,46.89287,89.83742,40.26273,63.141888,752.0,13,0,23,8,2025,34
2025-08-23 14:00:00,136,0.0,4.5,0.6,190,800,190,1,0,1,HF,22.8,24.65,10.65,17.9125,44.259804,89.83742,40.26273,63.141888,797.0,14,0,23,8,2025,34
2025-08-23 15:00:00,157,0.0,4.5,0.6,190,800,190,1,0,1,HF,24.05,24.65,10.65,17.9125,40.77106,89.83742,40.26273,63.141888,804.0,15,0,23,8,2025,34
2025-08-23 16:00:00,138,0.0,4.5,0.6,190,800,190,1,0,1,HF,24.5,24.65,10.65,17.9125,40.35512,89.83742,40.26273,63.141888,753.0,16,0,23,8,2025,34
2025-08-23 17:00:00,105,0.0,4.5,0.6,190,800,190,1,0,1,HF,24.65,24.65,10.65,17.9125,40.26273,89.83742,40.26273,63.141888,648.0,17,0,23,8,2025,34
2025-08-23 18:00:00,75,0.0,4.5,0.6,190,800,190,1,0,1,HF,24.5,24.65,10.65,17.9125,40.35512,89.83742,40.26273,63.141888,499.0,18,0,23,8,2025,34
2025-08-23 19:00:00,50,0.0,4.5,0.6,190,800,190,1,0,1,HF,23.7,24.65,10.65,17.9125,41.777725,89.83742,40.26273,63.141888,335.0,19,0,23,8,2025,34
2025-08-23 20:00:00,32,0.0,4.5,0.6,190,800,190,1,0,1,HF,22.35,24.65,10.65,17.9125,47.50204,89.83742,40.26273,63.141888,167.0,20,0,23,8,2025,34
2025-08-23 21:00:00,11,0.0,4.5,0.6,190,800,190,1,0,1,HF,20.45,24.65,10.65,17.9125,52.483868,89.83742,40.26273,63.141888,31.0,21,0,23,8,2025,34
2025-08-23 22:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,19.5,24.65,10.65,17.9125,55.663914,89.83742,40.26273,63.141888,0.0,22,0,23,8,2025,34
2025-08-23 23:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,18.45,24.65,10.65,17.9125,61.24025,89.83742,40.26273,63.141888,0.0,23,0,23,8,2025,34
2025-08-24 00:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,17.85,27.3,14.1,20.73125,64.655685,72.59729,34.174397,52.804012,0.0,0,0,24,8,2025,34
2025-08-24 01:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,17.85,27.3,14.1,20.73125,62.127476,72.59729,34.174397,52.804012,0.0,1,0,24,8,2025,34
2025-08-24 02:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,17.2,27.3,14.1,20.73125,63.445644,72.59729,34.174397,52.804012,0.0,2,0,24,8,2025,34
2025-08-24 03:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,16.0,27.3,14.1,20.73125,67.112656,72.59729,34.174397,52.804012,0.0,3,0,24,8,2025,34
2025-08-24 04:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,15.5,27.3,14.1,20.73125,69.062,72.59729,34.174397,52.804012,0.0,4,0,24,8,2025,34
2025-08-24 05:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,15.05,27.3,14.1,20.73125,70.37514,72.59729,34.174397,52.804012,0.0,5,0,24,8,2025,34
2025-08-24 06:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,14.55,27.3,14.1,20.73125,71.469795,72.59729,34.174397,52.804012,0.0,6,0,24,8,2025,34
2025-08-24 07:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,14.1,27.3,14.1,20.73125,72.59729,72.59729,34.174397,52.804012,0.0,7,0,24,8,2025,34
2025-08-24 08:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,14.55,27.3,14.1,20.73125,71.230034,72.59729,34.174397,52.804012,29.0,8,0,24,8,2025,34
2025-08-24 09:00:00,39,0.0,4.5,0.6,190,800,190,1,0,1,HF,16.4,27.3,14.1,20.73125,65.86255,72.59729,34.174397,52.804012,165.0,9,0,24,8,2025,34
2025-08-24 10:00:00,112,0.0,4.5,0.6,190,800,190,1,0,1,HF,18.7,27.3,14.1,20.73125,57.734367,72.59729,34.174397,52.804012,339.0,10,0,24,8,2025,34
2025-08-24 11:00:00,243,0.0,4.5,0.6,190,800,190,1,0,1,HF,21.2,27.3,14.1,20.73125,48.30832,72.59729,34.174397,52.804012,508.0,11,0,24,8,2025,34
2025-08-24 12:00:00,197,0.0,4.5,0.6,190,800,190,1,0,1,HF,23.2,27.3,14.1,20.73125,40.805252,72.59729,34.174397,52.804012,649.0,12,0,24,8,2025,34
2025-08-24 13:00:00,64,0.0,4.5,0.6,190,800,190,1,0,1,HF,24.6,27.3,14.1,20.73125,37.009285,72.59729,34.174397,52.804012,752.0,13,0,24,8,2025,34
2025-08-24 14:00:00,69,0.0,4.5,0.6,190,800,190,1,0,1,HF,25.7,27.3,14.1,20.73125,35.132923,72.59729,34.174397,52.804012,805.0,14,0,24,8,2025,34
2025-08-24 15:00:00,60,0.0,4.5,0.6,190,800,190,1,0,1,HF,26.85,27.3,14.1,20.73125,35.103706,72.59729,34.174397,52.804012,804.0,15,0,24,8,2025,34
2025-08-24 16:00:00,94,0.0,4.5,0.6,190,800,190,1,0,1,HF,27.25,27.3,14.1,20.73125,34.174397,72.59729,34.174397,52.804012,750.0,16,0,24,8,2025,34
2025-08-24 17:00:00,98,0.0,4.5,0.6,190,800,190,1,0,1,HF,27.3,27.3,14.1,20.73125,34.41756,72.59729,34.174397,52.804012,649.0,17,0,24,8,2025,34
2025-08-24 18:00:00,89,0.0,4.5,0.6,190,800,190,1,0,1,HF,27.0,27.3,14.1,20.73125,35.617798,72.59729,34.174397,52.804012,507.0,18,0,24,8,2025,34
2025-08-24 19:00:00,47,0.0,4.5,0.6,190,800,190,1,0,1,HF,26.35,27.3,14.1,20.73125,37.5036,72.59729,34.174397,52.804012,339.0,19,0,24,8,2025,34
2025-08-24 20:00:00,41,0.0,4.5,0.6,190,800,190,1,0,1,HF,24.85,27.3,14.1,20.73125,43.087105,72.59729,34.174397,52.804012,166.0,20,0,24,8,2025,34
2025-08-24 21:00:00,13,0.0,4.5,0.6,190,800,190,1,0,1,HF,22.65,27.3,14.1,20.73125,47.900654,72.59729,34.174397,52.804012,29.0,21,0,24,8,2025,34
2025-08-24 22:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,21.7,27.3,14.1,20.73125,50.417877,72.59729,34.174397,52.804012,0.0,22,0,24,8,2025,34
2025-08-24 23:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,21.15,27.3,14.1,20.73125,52.145126,72.59729,34.174397,52.804012,0.0,23,0,24,8,2025,34
2025-08-25 00:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,20.4,29.65,14.6,21.800001,54.972263,76.42479,26.964128,53.73708,0.0,0,0,25,8,2025,35
2025-08-25 01:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,19.5,29.65,14.6,21.800001,57.738934,76.42479,26.964128,53.73708,0.0,1,0,25,8,2025,35
2025-08-25 02:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,18.45,29.65,14.6,21.800001,61.444027,76.42479,26.964128,53.73708,0.0,2,0,25,8,2025,35
2025-08-25 03:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.75,29.65,14.6,21.800001,66.822586,76.42479,26.964128,53.73708,0.0,3,0,25,8,2025,35
2025-08-25 04:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.95,29.65,14.6,21.800001,70.08032,76.42479,26.964128,53.73708,0.0,4,0,25,8,2025,35
2025-08-25 05:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.35,29.65,14.6,21.800001,72.82418,76.42479,26.964128,53.73708,0.0,5,0,25,8,2025,35
2025-08-25 06:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.9,29.65,14.6,21.800001,74.96115,76.42479,26.964128,53.73708,0.0,6,0,25,8,2025,35
2025-08-25 07:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.6,29.65,14.6,21.800001,76.42479,76.42479,26.964128,53.73708,0.0,7,0,25,8,2025,35
2025-08-25 08:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.0,29.65,14.6,21.800001,75.73019,76.42479,26.964128,53.73708,18.0,8,0,25,8,2025,35
2025-08-25 09:00:00,78,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.45,29.65,14.6,21.800001,70.87911,76.42479,26.964128,53.73708,118.0,9,0,25,8,2025,35
2025-08-25 10:00:00,202,0.0,4.5,0.6,190,800,190,0,0,1,HF,18.25,29.65,14.6,21.800001,64.95747,76.42479,26.964128,53.73708,246.0,10,0,25,8,2025,35
2025-08-25 11:00:00,329,0.0,4.5,0.6,190,800,190,0,0,1,HF,20.65,29.65,14.6,21.800001,57.450035,76.42479,26.964128,53.73708,392.0,11,0,25,8,2025,35
2025-08-25 12:00:00,344,0.0,4.5,0.6,190,800,190,0,0,1,HF,23.3,29.65,14.6,21.800001,49.198883,76.42479,26.964128,53.73708,523.0,12,0,25,8,2025,35
2025-08-25 13:00:00,182,0.0,4.5,0.6,190,800,190,0,0,1,HF,25.6,29.65,14.6,21.800001,41.61652,76.42479,26.964128,53.73708,625.0,13,0,25,8,2025,35
2025-08-25 14:00:00,127,0.0,4.5,0.6,190,800,190,0,0,1,HF,27.7,29.65,14.6,21.800001,33.733604,76.42479,26.964128,53.73708,710.0,14,0,25,8,2025,35
2025-08-25 15:00:00,96,0.0,4.5,0.6,190,800,190,0,0,1,HF,29.1,29.65,14.6,21.800001,28.212576,76.42479,26.964128,53.73708,702.0,15,0,25,8,2025,35
2025-08-25 16:00:00,99,0.0,4.5,0.6,190,800,190,0,0,1,HF,29.65,29.65,14.6,21.800001,26.964128,76.42479,26.964128,53.73708,659.0,16,0,25,8,2025,35
2025-08-25 17:00:00,111,0.0,4.5,0.6,190,800,190,0,0,1,HF,29.65,29.65,14.6,21.800001,27.983562,76.42479,26.964128,53.73708,501.0,17,0,25,8,2025,35
2025-08-25 18:00:00,74,0.0,4.5,0.6,190,800,190,0,0,1,HF,29.6,29.65,14.6,21.800001,29.513334,76.42479,26.964128,53.73708,428.0,18,0,25,8,2025,35
2025-08-25 19:00:00,72,0.0,4.5,0.6,190,800,190,0,0,1,HF,28.45,29.65,14.6,21.800001,37.350815,76.42479,26.964128,53.73708,272.0,19,0,25,8,2025,35
2025-08-25 20:00:00,35,0.0,4.5,0.6,190,800,190,0,0,1,HF,26.25,29.65,14.6,21.800001,47.1606,76.42479,26.964128,53.73708,150.0,20,0,25,8,2025,35
2025-08-25 21:00:00,14,0.0,4.5,0.6,190,800,190,0,0,1,HF,23.85,29.65,14.6,21.800001,51.656322,76.42479,26.964128,53.73708,26.0,21,0,25,8,2025,35
2025-08-25 22:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,22.45,29.65,14.6,21.800001,54.769424,76.42479,26.964128,53.73708,0.0,22,0,25,8,2025,35
2025-08-25 23:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,21.35,29.65,14.6,21.800001,57.245083,76.42479,26.964128,53.73708,0.0,23,0,25,8,2025,35
2025-08-26 00:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,20.5,26.9,16.35,21.695833,59.725304,76.22527,45.33388,60.06296,0.0,0,0,26,8,2025,35
2025-08-26 01:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,20.1,26.9,16.35,21.695833,59.630234,76.22527,45.33388,60.06296,0.0,1,0,26,8,2025,35
2025-08-26 02:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,19.5,26.9,16.35,21.695833,62.094517,76.22527,45.33388,60.06296,0.0,2,0,26,8,2025,35
2025-08-26 03:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.2,26.9,16.35,21.695833,70.32206,76.22527,45.33388,60.06296,0.0,3,0,26,8,2025,35
2025-08-26 04:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.95,26.9,16.35,21.695833,73.3517,76.22527,45.33388,60.06296,0.0,4,0,26,8,2025,35
2025-08-26 05:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.25,26.9,16.35,21.695833,72.20897,76.22527,45.33388,60.06296,0.0,5,0,26,8,2025,35
2025-08-26 06:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.85,26.9,16.35,21.695833,73.81819,76.22527,45.33388,60.06296,0.0,6,0,26,8,2025,35
2025-08-26 07:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.35,26.9,16.35,21.695833,75.95088,76.22527,45.33388,60.06296,0.0,7,0,26,8,2025,35
2025-08-26 08:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.5,26.9,16.35,21.695833,76.22527,76.22527,45.33388,60.06296,24.0,8,0,26,8,2025,35
2025-08-26 09:00:00,47,0.0,4.5,0.6,190,800,190,0,0,1,HF,18.25,26.9,16.35,21.695833,72.154785,76.22527,45.33388,60.06296,151.0,9,0,26,8,2025,35
2025-08-26 10:00:00,326,0.0,4.5,0.6,190,800,190,0,0,1,HF,20.5,26.9,16.35,21.695833,63.34732,76.22527,45.33388,60.06296,322.0,10,0,26,8,2025,35
2025-08-26 11:00:00,511,0.0,4.5,0.6,190,800,190,0,0,1,HF,22.55,26.9,16.35,21.695833,56.426914,76.22527,45.33388,60.06296,479.0,11,0,26,8,2025,35
2025-08-26 12:00:00,340,0.0,4.5,0.6,190,800,190,0,0,1,HF,24.2,26.9,16.35,21.695833,51.579586,76.22527,45.33388,60.06296,595.0,12,0,26,8,2025,35
2025-08-26 13:00:00,224,0.0,4.5,0.6,190,800,190,0,0,1,HF,25.6,26.9,16.35,21.695833,48.222977,76.22527,45.33388,60.06296,679.0,13,0,26,8,2025,35
2025-08-26 14:00:00,125,0.0,4.5,0.6,190,800,190,0,0,1,HF,26.7,26.9,16.35,21.695833,45.33388,76.22527,45.33388,60.06296,728.0,14,0,26,8,2025,35
2025-08-26 15:00:00,156,0.0,4.5,0.6,190,800,190,0,0,1,HF,26.25,26.9,16.35,21.695833,46.402214,76.22527,45.33388,60.06296,762.0,15,0,26,8,2025,35
2025-08-26 16:00:00,115,0.0,4.5,0.6,190,800,190,0,0,1,HF,25.65,26.9,16.35,21.695833,49.502674,76.22527,45.33388,60.06296,394.0,16,0,26,8,2025,35
2025-08-26 17:00:00,106,0.0,4.5,0.6,190,800,190,0,0,1,HF,26.8,26.9,16.35,21.695833,46.10165,76.22527,45.33388,60.06296,571.0,17,0,26,8,2025,35
2025-08-26 18:00:00,116,0.0,4.5,0.6,190,800,190,0,0,1,HF,26.9,26.9,16.35,21.695833,45.535603,76.22527,45.33388,60.06296,474.0,18,0,26,8,2025,35
2025-08-26 19:00:00,47,0.0,4.5,0.6,190,800,190,0,0,1,HF,26.3,26.9,16.35,21.695833,46.566566,76.22527,45.33388,60.06296,320.0,19,0,26,8,2025,35
2025-08-26 20:00:00,29,0.0,4.5,0.6,190,800,190,0,0,1,HF,24.9,26.9,16.35,21.695833,53.116364,76.22527,45.33388,60.06296,152.0,20,0,26,8,2025,35
